id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
R9tfi1qe,TRUE,1.49567E+12,1.49567E+12,52,resign,black,10+0,lynosbc,1235,jesteroz,1272,e3 e5 Qh5 d6 Bc4 g6 Qf3 Be6 Qxb7 c6 Qxa8 Bxc4 Qxa7 Qb6 Qa4 Qb5 Qa8 Qb6 d3 Ba6 e4 d5 Be3 Qb5 b3 Ne7 Nc3 Qa5 Qxb8+ Kd7 Qa7+ Kd6 Qb8+ Kd7 Bb6 Qxc3+ Ke2 Qxa1 Qd8+ Ke6 exd5+ cxd5 c4 Bb7 cxd5+ Bxd5 Qc8+ Kf6 g4 Nxc8 h4 Nxb6,A00,Van't Kruijs Opening,1
20IU3I8k,FALSE,1.49486E+12,1.49486E+12,110,resign,black,10+0,crabcake,1016,jesteroz,1262,b3 e5 g3 d5 Ba3 Bxa3 Nxa3 Bf5 Bh3 Qf6 Bxf5 Qxf5 Nf3 Nf6 O-O O-O Nb5 Nc6 Nxc7 Rac8 Nb5 Nb4 Nxa7 Nxc2 Nxc8 Nxa1 Qxa1 Rxc8 Qxe5 Qxe5 Nxe5 Ne4 Nd3 Nxd2 Rc1 Rxc1+ Nxc1 b5 a4 bxa4 bxa4 Nc4 Nd3 g6 e3 f5 Nc5 Kf7 Nd7 h5 Nb8 g5 Nc6 Ke6 a5 Kd6 f4 Kxc6 fxg5 Ne5 a6 Kb6 h4 Kxa6 Kf2 Kb6 Ke2 Kc5 Kd2 d4 exd4+ Kxd4 Ke2 Ke4 Kf2 f4 gxf4 Kxf4 Kg2 Kg4 g6 Nxg6 Kf2 Kxh4 Kg2 Nf4+ Kf3 Nd5 Ke4 Nf6+ Kf5 Nd5 Ke5 Nc3 Kd4 Nb5+ Kc5 Kg4 Kxb5 h4 Kc4 h3 Kd3 h2 Ke2 h1=Q Kd3 Qg2 Kd4 Qf3,A01,Nimzo-Larsen Attack: Modern Variation,2
8HPfcQ2p,FALSE,1.5042E+12,1.50421E+12,60,draw,draw,10+0,jbevarts,1542,axelpro446,1501,e4 e5 Nf3 Nc6 c4 Nf6 Nc3 Bb4 a3 Bxc3 dxc3 d6 Bg5 h6 Bh4 g5 Bg3 Nxe4 b4 Nxc3 Qc2 h5 Qxc3 h4 Nxh4 gxh4 b5 Nd4 O-O-O Qg5+ f4 exf4 Re1+ Ne6 Qxh8+ Kd7 Bf2 f3+ Be3 fxg2 Bxg2 Qxg2 Rhg1 Qe4 Kd2 Qxc4 Ref1 Qa2+ Kc3 Qxa3+ Kd2 Qb4+ Kc2 Qe4+ Kd2 Qb4+ Kc2 Qe4+ Kd2 Qb4+,A28,English Opening: Four Knights System |  Nimzowitsch Variation,7
J6wkfsNx,FALSE,1.50394E+12,1.50394E+12,57,resign,white,10+0,azisdoank,1500,axelpro446,1501,g3 e5 Bg2 d5 c3 e4 d3 f5 f3 Nf6 dxe4 fxe4 fxe4 dxe4 Qxd8+ Kxd8 Bg5 Be7 Bxf6 Bxf6 Bxe4 c6 Nf3 Kc7 Nbd2 Be6 Nb3 Nd7 O-O-O Rad8 Nfd4 Bxb3 Nxb3 g6 Rhf1 Bg5+ Kb1 Nf6 Bf3 Nd5 Bxd5 Rxd5 Rxd5 cxd5 Nd4 Re8 h4 Bh6 Rf7+ Kb6 Rxh7 Be3 Nc2 Bf2 Rh6 Bxg3 Rxg6+,A00,Hungarian Opening,1
Y7uQyOJ8,FALSE,1.50388E+12,1.50388E+12,17,resign,white,10+0,ismaelsilva,1707,axelpro446,1501,Nf3 d5 d3 Nc6 c3 e5 Qa4 e4 dxe4 dxe4 Qxe4+ Qe7 Qa4 Bd7 e3 Nd4 Qxd4,A06,Zukertort Opening: Old Indian Attack,3
A9bK5Fo8,FALSE,1.50413E+12,1.50413E+12,74,mate,black,15+15,canexd,1104,lordmete,1207,c4 d5 e3 e5 a3 Nf6 Nf3 e4 Nd4 g6 b4 Bg7 Bb2 O-O Nc3 Bg4 Be2 Bxe2 Qxe2 Nc6 O-O Nxd4 exd4 Nh5 Nxd5 c6 Qxe4 cxd5 cxd5 Nf6 Qf4 Nxd5 Qf3 Ne7 Qxb7 Bxd4 Bxd4 Rb8 Qxa7 Nc6 Qc5 Nxd4 Rae1 Ne6 Qc4 Qxd2 Re4 Rbc8 Qa6 Rfe8 Qb7 Ng5 Re7 Rc1 Rxe8+ Kg7 Ree1 Rxe1 h4 Rxf1+ Kh2 Qf4+ g3 Nf3+ Kg2 Rg1+ Kh3 Ng5+ Kh2 Nf3+ Kh3 Qf5+ g4 Qxg4#,A10,English Opening: Anglo-Scandinavian Defense,2
iOQ9S5BR,FALSE,1.50413E+12,1.50413E+12,37,resign,white,15+15,canexd,1104,richiew,1343,c4 e5 d3 Nf6 Nc3 Bb4 Bd2 d5 a3 Bxc3 bxc3 dxc4 Qa4+ Bd7 Qxc4 b5 Qb4 Na6 Qb3 O-O e4 c6 Nf3 Be6 c4 bxc4 dxc4 Nc5 Qb2 Rb8 Qxe5 Nb3 Rd1 Nxd2 Nxd2 Qa5 Qxa5,A20,English Opening: King's English Variation,2
P459rzus,FALSE,1.50387E+12,1.50388E+12,74,mate,black,15+15,canexd,1104,canid,1500,c4 e5 Nc3 Nf6 d3 Bb4 Bd2 Nc6 a3 Bxc3 bxc3 d5 Qa4 Bd7 Qb3 Na5 Qb4 c6 Qc5 b6 Qe3 dxc4 Qxe5+ Be6 Rb1 cxd3 exd3 O-O Nf3 Nb3 Be3 Re8 c4 Bg4 Qg3 Bxf3 Qxf3 Nd4 Qf4 Nh5 Qg4 Nf6 Qh4 Nf5 Qf4 Nxe3 fxe3 Rb8 Rd1 Qe7 e4 Qxa3 e5 Qe7 d4 c5 Kf2 Nh5 Qf5 g6 Qe4 Rbd8 d5 Qxe5 Qd3 Nf6 Re1 Qxe1+ Kg1 Ng4 Qf3 Qe3+ Qf2 Qxf2#,A22,English Opening: King's English Variation |  Two Knights Variation,4
aG0wK3mX,FALSE,1.50387E+12,1.50387E+12,6,resign,white,15+15,canexd,1104,ahmedyousry29,1228,c4 e5 d3 Qf6 Nf3 Bc5,A20,English Opening: King's English Variation,2
2F8zcvKW,FALSE,1.50378E+12,1.50378E+12,94,mate,black,15+15,canexd,1104,rompirio,1419,c4 d6 Nc3 g6 d4 Bg7 e3 Nf6 b3 O-O Be2 b6 Nf3 Bb7 Ng5 Bxg2 Bf3 Bxh1 Bxh1 c6 d5 c5 Qf3 Nbd7 Bb2 Nh5 Nce4 Bxb2 Rd1 Qc8 Qh3 Ne5 Qh4 Qg4 Qh3 Qxh3 Nxh3 a5 Rb1 Ba3 Ke2 Nf6 Neg5 h6 Be4 hxg5 Rg1 Nxe4 Nxg5 Nxg5 Rxg5 a4 Kd2 axb3 axb3 Nf3+ Kd3 Nxg5 h4 Nf3 Ke4 Nxh4 Kf4 Kg7 Kg5 Rh8 f4 Rh5+ Kg4 Bc1 e4 Ra3 b4 cxb4 e5 dxe5 fxe5 b3 d6 exd6 exd6 b2 d7 Rd3 c5 bxc5 d8=Q Rxd8 Kg3 b1=Q Kh3 Rd3+ Kg4 Qb4#,A41,Modern Defense,6
MoFeiCeO,FALSE,1.50361E+12,1.50361E+12,29,resign,white,15+15,canexd,1104,elchidowan,1069,c4 e5 d3 d5 b3 dxc4 bxc4 Bb4+ Bd2 Qe7 Nf3 Nc6 e3 Na5 Qa4+ Bd7 Bxb4 c5 Qxa5 b6 Qa6 cxb4 Nbd2 Nf6 Qb7 O-O Nb3 Rab8 Qxa7,A20,English Opening: King's English Variation,2
SAYenFeI,FALSE,1.50318E+12,1.50318E+12,50,resign,white,15+15,canexd,1104,sethsahin,1500,c4 g6 Nc3 d6 d3 Bg7 d4 Nf6 d5 O-O Nf3 Nbd7 Ng5 h6 Qd4 e5 Qh4 hxg5 Bxg5 c5 e4 a5 Rd1 b6 Rd3 Nb8 Be2 Na6 a3 Bd7 O-O Qc8 h3 Rb8 Bxf6 Bxf6 Qxf6 Qd8 Qxd6 Qg5 Qxd7 Rfe8 Rf3 Re7 Qd6 Re6 Qd7 Qd2 Qxf7+ Kh8,A10,English Opening: Great Snake Variation,2
lewGzal8,FALSE,1.50312E+12,1.50312E+12,38,mate,black,15+15,canexd,1104,voskresensk,1248,c4 b6 d4 Ba6 b3 Nf6 Nc3 e6 Bf4 Bb4 Rc1 Ne4 Bd2 d5 Na4 Bxd2+ Qxd2 Nxd2 Kxd2 Qg5+ e3 dxc4 Rxc4 Bxc4 bxc4 Nc6 Nf3 Qa5+ Kd3 Qxa4 Ke4 f5+ Kf4 g5+ Kxg5 Rg8+ Kf6 Rg6#,A10,English Opening,1
5UuZdbiU,FALSE,1.503E+12,1.503E+12,28,mate,black,15+15,canexd,1104,tousfa,1226,c4 Nc6 Nf3 e5 d3 f5 Qc2 d5 Bg5 Be7 Qc1 e4 dxe4 dxe4 Nbd2 exf3 Nxf3 h6 Bh4 g5 Bg3 f4 Qc3 fxg3 Qxh8 Bb4+ Nd2 Qxd2#,A10,English Opening: Anglo-Lithuanian Variation,2
Vv4nc5aJ,FALSE,1.5029E+12,1.5029E+12,82,resign,white,15+15,canexd,1104,zangetsu-sama,1139,c4 e6 d4 b6 Qa4 Bb7 Nc3 c6 Ne4 d6 Bf4 f6 Nxd6+ Bxd6 Bxd6 Qxd6 Rd1 Ne7 e3 a6 Nf3 Nd7 Be2 O-O a3 b5 Qc2 bxc4 Qxc4 h6 Qd3 Rad8 O-O c5 dxc5 Qxc5 Rc1 Qb6 Nd4 Ne5 Qb3 Qxb3 Nxb3 Nd3 Bxd3 Rxd3 Nc5 Bxg2 Kxg2 Rd5 Nxe6 Rc8 e4 Rxc1 Rxc1 Rd2 b4 Ra2 Rc7 Kf7 Nd8+ Ke8 Ne6 Kf7 Nc5 Rxa3 Ra7 Ra1 Nxa6 Ke6 Nc5+ Kd6 Rd7+ Kc6 Rxe7 Kb5 Nd3 Rd1 Rb7+ Ka4 Nb2+ Kb3,A40,English Defense,4
5yPiABLZ,FALSE,1.50212E+12,1.50212E+12,18,resign,white,15+15,canexd,1104,fasoidelamon,1337,c4 d5 d3 dxc4 Qa4+ Nc6 Qxc4 e6 Nf3 Nf6 Nbd2 Bb4 Qb5 Bxd2+ Bxd2 O-O e4 Nd4,A10,English Opening: Anglo-Scandinavian Defense,2
qNTu76Mb,FALSE,1.49904E+12,1.49904E+12,53,mate,white,15+5,stare_spb,1500,canexd,1104,d3 e6 g3 h6 Nf3 Nc6 Bg2 Nb4 Bd2 Nd5 Nc3 Nxc3 Bxc3 f6 O-O d5 e4 Qe7 Re1 Qc5 exd5 Qxd5 Nh4 Qc5 Ng6 Rh7 Re2 Bd6 Qe1 e5 d4 Qb6 dxe5 fxe5 Bxe5 Ne7 Bxd6 cxd6 Rxe7+ Kd8 Re8+ Kc7 Qe7+ Kb8 Rd1 Qxb2 Bh3 a6 Rxc8+ Ka7 Qe3+ b6 Qe7#,A00,Mieses Opening,1
yp4eywfv,FALSE,1.49897E+12,1.49897E+12,42,mate,black,15+5,canexd,1104,angel1156,1430,d4 Nf6 c3 g6 Nf3 Bg7 Bf4 O-O h4 d5 Ne5 Nh5 e3 Nxf4 exf4 f6 Qc2 fxe5 f5 Bxf5 Qc1 exd4 cxd4 Bxd4 h5 Bxb1 Qxb1 Bxf2+ Kd2 e5 hxg6 Qg5+ Kc3 Qe3+ Kb4 a5+ Ka4 b5+ Kxb5 Qc5+ Ka4 Qb4#,A45,Indian Game,2
kfsgqRyN,TRUE,1.49508E+12,1.49508E+12,124,draw,draw,15+15,lorenzoberv,1174,posra,1254,d4 Nf6 Bg5 d5 Bxf6 exf6 Nc3 Bb4 Qd3 Qe7 O-O-O Bxc3 Qxc3 Nc6 e3 Qe4 Qc5 Bf5 Bd3 Qg4 g3 Bxd3 Rxd3 O-O-O h3 Qe4 f3 Qe7 Ne2 Qxc5 dxc5 Nb4 Rd4 Nxa2+ Kb1 Rde8 Kxa2 Rxe3 Ng1 Re1 Rxd5 Rd8 Rxd8+ Kxd8 b4 Rc1 Kb3 b6 cxb6 axb6 Kc3 c5 bxc5 bxc5 f4 Kd7 Kd2 Ra1 c4 Kd6 Kc2 f5 Kb2 Rf1 Kc2 h6 Kd2 g5 fxg5 hxg5 Ke2 Ra1 Kf2 f4 gxf4 gxf4 Kg2 Ra2+ Kf1 Rc2 Nf3 Rxc4 Ng5 Rc1+ Kg2 Rxh1 Kxh1 c4 Nf3 c3 Nd4 Kd5 Ne2 c2 Kg1 f3 Nc1 Kd4 Kf2 Ke4 h4 Kf4 h5 Kg5 Kxf3 Kxh5 Ke2 f5 Kd2 f4 Kxc2 Kg4 Nd3 f3 Kd2 Kg3 Ke3 Kg2 Nf2 Kg3 Ne4+ Kg2 Nf2 Kg3,A45,Trompowsky Attack,3
k2rA9ujF,TRUE,1.49489E+12,1.49489E+12,45,resign,white,15+15,posra,1225,kripso,1014,e4 d5 Nf3 dxe4 Ng5 Nh6 Nxe4 Bf5 Nbc3 e6 d4 Bb4 Bd2 Bxc3 Bxc3 Bxe4 Bb5+ c6 Ba4 b5 Bb3 Na6 Qd2 f6 Ba5 Qe7 c4 Nb4 Bxb4 Qxb4 Qxb4 Bxg2 Rg1 O-O-O Rxg2 Rxd4 Rxg7 Rhd8 Rd1 Rxd1+ Bxd1 Nf5 Rxh7 e5 Bg4,A06,Zukertort Opening: Tennison Gambit,3
wXLDLB77,TRUE,1.50083E+12,1.50083E+12,68,mate,black,10+1,csc1963,1327,thelostunicorn,1327,e3 e5 b3 d5 Bb2 Nc6 g3 Nf6 Bg2 Bc5 Ne2 O-O d4 exd4 exd4 Bb4+ c3 Qe7 O-O Bd6 f4 Ng4 Qd3 Qe3+ Kh1 Qxd3 Bxd5 Qxe2 Bg2 Qxg2+ Kxg2 Ne3+ Kf3 Nxf1 Kg2 Ne3+ Kf3 Re8 Nd2 Nc2 Rc1 Ne1+ Kf2 Nd3+ Kf3 Nxc1 Bxc1 h5 Nc4 Bg4+ Kg2 Re2+ Kf1 b5 Na3 Bxa3 Bxa3 Rxh2 Kg1 Rxa2 Bb4 Nxb4 cxb4 Re8 Kf1 Ra1+ Kf2 Re2#,A00,Van't Kruijs Opening,1
x1TW7fAA,FALSE,1.49732E+12,1.49732E+12,32,resign,black,10+0,theexcellenterest,1500,thelostunicorn,1327,d4 c5 dxc5 e5 Be3 Nc6 a3 d5 Nf3 e4 Nd4 Nxd4 Bxd4 e3 Bxe3 Nf6 Bg5 Bxc5 Bxf6 Qxf6 c3 Qxf2+ Kd2 Qe3+ Ke1 Bf5 Qd2 Qf2+ Kd1 Be3 Qxd5 Rd8,A43,Benoni Defense: Benoni Gambit Accepted,3
ccGGbgod,FALSE,1.49686E+12,1.49686E+12,14,resign,white,10+0,lemoniu,1500,thelostunicorn,1313,d4 c5 Nf3 c4 e4 Nc6 Bxc4 Qa5+ Bd2 Nb4 a3 Nxc2+ Qxc2 Qg5,A43,Old Benoni Defense,2
ozxJJHwn,FALSE,1.49635E+12,1.49635E+12,11,resign,white,10+0,resource_unlimited,1223,thelostunicorn,1313,g4 e5 Bg2 Qg5 h3 Nf6 Nf3 Qh6 Nxe5 Nxg4 Nxg4,A00,Grob Opening,1
fi3ZlwYP,TRUE,1.49525E+12,1.49525E+12,87,mate,white,9+0,ringhals,1412,thelostunicorn,1337,c4 d5 cxd5 Qxd5 Nc3 Qc6 Nf3 Bg4 Ne5 Qe6 Nxg4 Qxg4 Nd5 Qc4 e4 Qc6 Nc3 a6 d4 e6 d5 exd5 Qe2 Bb4 exd5+ Kd7 dxc6+ Nxc6 Qd3+ Bd6 Ne4 Re8 f3 Ne5 Nc5+ Kc6 Qc3 Bxc5 b4 Nd3+ Kd2 Nxb4 a3 Nd5 Qxg7 Be3+ Kc2 Nge7 Qxf7 Bxc1 Rxc1 Ne3+ Kd2+ Kb6 Qb3+ Ka7 Rxc7 Nxf1+ Rxf1 Rb8 Rxe7 Rhd8+ Ke2 Ka8 Rb1 b5 a4 a5 axb5 Re8 Rxe8 Rxe8+ Kf2 Rb8 Qd5+ Ka7 b6+ Rxb6 Qd4 Kb8 Rxb6+ Kc8 Rc6+ Kb7 Qb6+ Ka8 Rc8#,A10,English Opening: Anglo-Scandinavian Defense,2
l7E1pmu0,TRUE,1.50417E+12,1.50417E+12,90,draw,draw,10+0,eltrog,1845,juncinmestrella,1844,c4 e6 b3 d5 Bb2 c5 cxd5 exd5 e3 Nc6 d3 Qb6 Nf3 Nge7 Be2 Ng6 O-O Bd7 d4 c4 Nc3 Be6 Rb1 Be7 bxc4 Qd8 cxd5 Bxd5 Nxd5 Qxd5 Qa4 O-O Ba3 Bxa3 Qxa3 Nd8 Rfc1 Ne6 Bc4 Qh5 Bxe6 fxe6 Rxb7 Rxf3 gxf3 Qxf3 Rcc7 Qd1+ Kg2 Qg4+ Kf1 Qd1+ Kg2 Nh4+ Kh3 Qf3+ Kxh4 Qxf2+ Kg4 Qg2+ Kf4 g5+ Ke5 Qd5+ Kf6 Qf5+ Ke7 Qf8+ Kxe6 Qxa3 Rg7+ Kh8 Rxh7+ Kg8 Rhg7+ Kh8 Rh7+ Kg8 Rbg7+ Kf8 Rf7+ Kg8 Rfg7+ Kf8 Rf7+ Kg8 Rhg7+ Kh8 Rh7+ Kg8,A13,English Opening: Agincourt Defense,2
SxrF1zEc,TRUE,1.50417E+12,1.50417E+12,73,mate,white,10+0,kerespaul,1728,juncinmestrella,1859,b3 e6 Bb2 d5 e3 c5 c4 Nc6 Ne2 Qb6 g3 dxc4 Nbc3 Nb4 Nf4 cxb3 axb3 Bd7 Na4 Bxa4 bxa4 Bd6 Bb5+ Nc6 Bxg7 Bxf4 gxf4 Ne7 Bxh8 O-O-O Bf6 Rg8 Bxc6 Qxc6 Rf1 Nf5 Rc1 Rg6 Bd4 b6 Qb3 Nxd4 exd4 Qe4+ Qe3 Qd5 dxc5 Kb7 c6+ Kc7 Qe5+ Qxe5+ fxe5 Rg5 d4 h5 h4 Rg4 Rh1 Rxd4 Rh3 Rxa4 Rd3 Re4+ Kd2 Rxe5 Rd7+ Kb8 c7+ Kc8 Rd8+ Kb7 c8=Q#,A01,Nimzo-Larsen Attack,1
LzY09iOm,TRUE,1.50416E+12,1.50417E+12,69,resign,black,10+0,tahzeebgunn,1785,juncinmestrella,1840,d4 e5 dxe5 Qe7 e3 Qxe5 Nf3 Qa5+ Qd2 Bb4 c3 Bd6 Be2 Nf6 c4 Bb4 Nc3 Ne4 Qd4 Nxc3 Qxg7 Rf8 Ng5 Ne4+ Kf1 Qxg5 Qxh7 d5 cxd5 Bf5 Qh5 Qxh5 Bxh5 Nd7 h4 O-O-O Bf3 Ndf6 a3 Bd6 b4 Nxd5 Bb2 Nd2+ Ke2 Nxf3 Kxf3 Rde8 g4 Be4+ Ke2 Bxh1 Rxh1 Rg8 f3 Be5 Bxe5 Rxe5 e4 Nf4+ Ke3 Ne6 h5 Reg5 h6 Rh8 Kf2 Rg6 Kg3,A40,Englund Gambit,2
wgLrIV1i,TRUE,1.50416E+12,1.50416E+12,74,resign,black,10+0,contagemmg,1771,juncinmestrella,1831,d4 e5 c3 Nf6 dxe5 Ng4 Nf3 d6 h3 Nh6 exd6 Bxd6 e3 g5 Be2 g4 hxg4 Nxg4 Nd4 Qf6 Bxg4 Bxg4 Qxg4 Nd7 Nd2 O-O-O Ne4 Qe5 Nxd6+ Qxd6 Bd2 Rhg8 Qh3 Kb8 O-O-O Nc5 Be1 Ne6 Qxh7 c5 Qh2 cxd4 Qxd6+ Rxd6 cxd4 Rc6+ Kb1 Rb6 Bc3 Rxg2 Rdf1 Rg5 Rh8+ Kc7 Ba5 Rxa5 Rc1+ Rc6 Rd1 Ng5 d5 Rd6 f4 Ne4 Rh7 Rd7 Rc1+ Kb6 b4 Raxd5 a4 Nd2+ Ka1 Nb3+,A40,Englund Gambit,2
78QLmdb2,TRUE,1.50414E+12,1.50414E+12,56,outoftime,black,10+0,karmaboanil,1711,juncinmestrella,1766,f4 e6 Nf3 d5 e3 c5 c3 Nc6 a3 Qb6 d4 Bd7 b3 Rc8 Bb2 cxd4 cxd4 Na5 b4 Nc4 Ra2 Nxe3 Qd3 Nc2+ Kf2 Nf6 Bc3 Ne4+ Kg1 Nxc3 Nxc3 Bxb4 Rxc2 Bxa3 g3 O-O Ng5 f5 Nf3 Rc4 Ne5 Be8 Kg2 Rxd4 Qe2 Bc5 Na4 Rxa4 Rxc5 Qxc5 Qd1 Ra2+ Kh3 Rf6 Be2 Rh6+,A02,Bird Opening,1
64XXxQYK,FALSE,1.50223E+12,1.50223E+12,55,resign,white,15+0,minecraftbook,1237,conormac,1335,d4 Nc6 Nf3 e6 Nc3 d5 Bf4 Nf6 e3 Bb4 Bb5 Bd7 g3 O-O O-O a6 Bxc6 Bxc6 a3 Ba5 b4 Bb6 a4 Ba7 a5 Re8 Qd3 h6 Rad1 Rc8 Ne5 Nd7 Nxc6 bxc6 Qxa6 Ra8 Qxc6 Nf6 Bxc7 Qd7 Qxd7 Nxd7 Nb5 Rec8 Rc1 Nb8 c4 Nc6 Rb1 Nb8 cxd5 exd5 Bxb8 Raxb8 Nxa7,A40,Mikenas Defense,2
eupUg3I7,FALSE,1.49746E+12,1.49746E+12,42,mate,black,15+4,chess_bros123,1362,mhavgar,2089,d4 Nf6 Bg5 Ne4 Bf4 c5 f3 Nf6 Bg5 e6 Bxf6 Qxf6 dxc5 Bxc5 c3 Nc6 Nd2 d5 e4 O-O Qc2 d4 Ne2 e5 O-O-O Be6 b3 dxc3 Nxc3 Ba3+ Kb1 Nb4 Nd5 Bxd5 Qc3 Rac8 Qe3 Rc2 exd5 Rb2+ Kc1 Nxa2#,A45,Trompowsky Attack,3
XQpnJTdU,FALSE,1.49687E+12,1.49687E+12,38,resign,black,5+5,chess_bros123,1362,checkortreats,1657,d4 Nf6 Bg5 e6 e4 Be7 Bxf6 Bxf6 e5 Bg5 Nf3 d5 h4 Be7 Bd3 c5 c3 cxd4 Nxd4 O-O h5 f5 h6 g6 g4 fxg4 Qxg4 Rf5 Nxf5 exf5 Qg2 Nc6 Qxd5+ Qxd5 b3 Qxe5+ Kf1 f4,A45,Trompowsky Attack: Classical Defense |  Big Center Variation,5
x1Svcl0P,TRUE,1.49982E+12,1.49983E+12,59,mate,white,10+0,kachess10204542,1171,quantummequanic,1432,c4 e5 Nc3 Nf6 Nf3 Nc6 g3 d5 cxd5 Nxd5 Bg2 Be6 O-O Bc5 Nd4 Bxd4 e3 Bc5 Qe2 a6 f4 exf4 d4 Bd6 Bxd5 Bh3 Bxf7+ Kxf7 Qh5+ Ke7 Qxh3 fxg3 d5 gxh2+ Kh1 Qd7 Rf7+ Kxf7 Qxd7+ Kg6 Qg4+ Kf6 Qe6+ Kg5 Ne4+ Kh4 dxc6 Rhf8 Nxd6 Rf1+ Kxh2 Rf2+ Kg1 Raf8 Ne4 Rf1+ Kg2 Re1 Qh3#,A29,English Opening: King's English Variation |  Four Knights Variation |  Fianchetto Line,7
iVXYFWIJ,FALSE,1.49937E+12,1.49937E+12,39,mate,white,10+5,trrrrillionaire,1401,alimm1382,1467,c4 e5 g3 Nf6 Bg2 Bc5 d3 Nc6 Nf3 d6 Nc3 Be6 Ng5 Qe7 Nxe6 Qxe6 Nd5 O-O-O Be3 Nd4 Rb1 c6 b4 cxd5 bxc5 dxc5 Bxd4 exd4 Qb3 Rd7 O-O Re8 cxd5 Nxd5 Rfc1 b6 Rxc5+ bxc5 Qb8#,A20,English Opening: King's English Variation,2
jZM7Znlx,FALSE,1.49928E+12,1.49928E+12,29,draw,draw,10+5,trrrrillionaire,1401,niamor,1588,Nf3 g6 g3 Bg7 Bg2 Nf6 O-O O-O d3 d6 c4 Bd7 Nc3 Qc8 Ng5 Nc6 e3 h6 Nge4 Bh3 Bh1 Bxf1 Qxf1 e5 Nd5 Nxd5 cxd5 Ne7 Nc3,A04,Zukertort Opening: Kingside Fianchetto,2
BWmywPWQ,FALSE,1.49686E+12,1.49686E+12,68,mate,black,10+10,trrrrillionaire,1401,jeden94,2252,Nf3 d5 g3 Nf6 Bg2 c6 O-O Bg4 d3 e6 Nbd2 Nbd7 h3 Bh5 e4 Be7 Qe1 O-O e5 Ne8 h4 Qc7 d4 c5 c3 cxd4 cxd4 Qb6 Nb3 Rc8 Be3 f6 Qd2 Bxf3 Bxf3 fxe5 Rac1 Rxc1 Rxc1 Rxf3 Rc8 Rf8 dxe5 Nxe5 Qc1 Qb4 Nc5 d4 Nxe6 dxe3 Nxf8 exf2+ Kg2 Qe4+ Kh3 Qf5+ Kg2 f1=Q+ Qxf1 Qxc8 Qe1 Qc6+ Kh3 Bxf8 Qxe5 Nf6 h5 Qh1#,A07,King's Indian Attack: Yugoslav Variation,8
zQdd79zJ,TRUE,1.49677E+12,1.49677E+12,62,mate,black,15+15,trrrrillionaire,1413,iihm12,1401,Nf3 d6 g3 e5 d3 Nc6 Bg2 Nf6 Nbd2 d5 e4 dxe4 dxe4 Ng4 h3 Nh6 O-O b6 Qe2 Nd4 Nxd4 exd4 e5 Rb8 Nb3 Bb4 a3 Ba5 Nxa5 bxa5 Bd2 O-O Bxh6 gxh6 Qh5 Ba6 Be4 Rb6 Qf5 Rg6 Rfd1 Bc8 Qh5 f5 Bd5+ Qxd5 c3 d3 Rd2 f4 g4 Bb7 f3 Qxf3 Rad1 Qe3+ Kf1 f3 Rxd3 Qe2+ Kg1 Qg2#,A04,Zukertort Opening: Pirc Invitation,2
3PPqkjjS,TRUE,1.49677E+12,1.49677E+12,58,mate,black,15+15,zuzaramos,1539,trrrrillionaire,1397,d4 Nf6 g3 g6 Bg2 Bg7 c3 O-O Nd2 d6 h3 Nbd7 Qb3 e5 Ngf3 h6 h4 Re8 dxe5 dxe5 e3 e4 Nh2 Nc5 Qc4 Nd3+ Kf1 Ne5 Qb3 Be6 Qxb7 Qd7 Bxe4 Nxe4 Nxe4 Bh3+ Ke2 Qd3+ Ke1 Rad8 Bd2 Bg4 Nxg4 Nf3+ Kd1 Rxe4 Kc1 Qxd2+ Kb1 Qd3+ Kc1 Bxc3 Nxh6+ Kh7 h5 Bd2+ Kd1 Bxe3#,A45,Indian Game: Tartakower Attack,3
neCD61mG,TRUE,1.49676E+12,1.49676E+12,52,resign,white,15+15,trrrrillionaire,1394,r-a-p-t-o-r,1659,Nf3 d5 g3 Nf6 Bg2 Nc6 O-O Bf5 d3 e5 Bg5 e4 Bxf6 Qxf6 Nh4 Qxb2 Nd2 Ne7 Nxf5 Nxf5 dxe4 Nd4 exd5 Nxc2 Rb1 Qxa2 Rxb7 Bd6 Qb1 Qxb1 Rfxb1 O-O Nc4 Nd4 Nxd6 cxd6 Rd7 Rfd8 Rbb7 Nxe2+ Kf1 Nc3 Rxf7 Nxd5 Bxd5 Rdb8 Rxg7+ Kf8 Rxh7 Rxb7 Rxb7 Re8,A08,King's Indian Attack,4
se3vqcyq,TRUE,1.49676E+12,1.49676E+12,57,resign,white,15+15,trrrrillionaire,1383,kleinezgull,1384,Nf3 b6 d3 Bb7 e4 f6 Nbd2 e5 g3 Nc6 c3 Nge7 Bg2 d5 O-O dxe4 Nxe4 Nf5 Re1 Qe7 Qe2 O-O-O Bh3 g6 Nh4 Kb8 Nxf5 gxf5 Bxf5 Rg8 b4 Ba6 Qh5 Bxd3 Qxh7 Bg7 a4 Rd4 Qxg8+ Kb7 cxd4 Nxd4 Qd5+ c6 Nd6+ Kc7 Nb5+ cxb5 Bxd3 Qxb4 Qf7+ Kc6 axb5+ Kc5 Qe7+ Kd5 Qxb4,A04,Zukertort Opening: Queenside Fianchetto Variation,2
