id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
WanxZylp,TRUE,1.45879E+12,1.45879E+12,50,mate,black,15+0,jdbarger,1823,xerxes123,1868,d4 Nf6 c4 e6 e3 b6 Nf3 Bb7 Nc3 Bb4 Bd2 O-O Bd3 d5 O-O Nbd7 e4 Bxc3 e5 Bxd2 exf6 Nxf6 Qxd2 dxc4 Bxc4 Bxf3 gxf3 Nd5 Bd3 Qf6 Be4 Rfd8 Kh1 Nf4 Rg1 Rxd4 Rxg7+ Kxg7 Rg1+ Kh8 Qe3 Rg8 Rxg8+ Kxg8 Qe1 Qg5 Qf1 Rd1 Qxd1 Qg2#,E14,Queen's Indian Defense: Spassky System,7
f4wA8Rns,TRUE,1.4579E+12,1.4579E+12,76,mate,black,15+0,kingcaptor,1358,jackydawg,1532,d4 e6 c4 Nf6 d5 c6 Nd2 cxd5 e3 Bb4 a3 Ba5 b4 Bc7 c5 b6 e4 bxc5 bxc5 Qe7 Nb3 dxe4 f3 Bb7 Be2 O-O f4 e3 Bxe3 Bxg2 Bf3 Bxh1 Bxh1 Nc6 Na5 Rad8 Nb7 Rb8 Nd6 Ba5+ Kf2 Rb2+ Ne2 Bc7 Bxc6 dxc6 Nb7 Rxb7 Bd4 e5 h4 exd4 Nxd4 Ne4+ Kf3 Nf6 h5 Rd8 Kg2 Qe4+ Qf3 Qxf3+ Nxf3 Bxf4 Nh4 g6 Nf5 gxf5 h6 Rb3 Rg1 Rd2+ Kf1+ Kf8 Rg7 Rb1#,E00,Indian Game: East Indian Defense,4
XHk0Q6Bq,TRUE,1.48637E+12,1.48637E+12,52,mate,black,8+0,chessmolester,1785,cvbj,1489,d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O h4 Nc6 Bg5 d6 e3 Bf5 Be2 h6 Bf4 Ne4 Nd2 e5 dxe5 Nxc3 bxc3 Nxe5 g4 Nd3+ Kf1 Nxf4 exf4 Bd7 h5 Qf6 hxg6 Qxf4 gxf7+ Rxf7 f3 Bxc3 Qc2 Bxa1 Ne4 Bxg4 c5 Bxf3 Bxf3 Qxf3+ Nf2 Qxh1+ Ke2 Re8+ Kd3 Qd5#,E61,King's Indian Defense,6
peVrWa10,TRUE,1.4568E+12,1.4568E+12,150,mate,black,10+5,nash300,1272,minorpieces,1785,d4 Nf6 c4 g6 Nf3 d6 Nc3 Bg7 e4 O-O Bd3 Na6 Bg5 c5 O-O cxd4 Nxd4 Nc5 Nf3 h6 Bxf6 Bxf6 Nd5 Bxb2 Rb1 Nxd3 Qxd3 Bg7 Qe3 e6 Nf4 b6 Rb5 Bd7 Rb3 Rc8 Rc3 Bxc3 Qxc3 Bc6 Qe3 Qf6 h3 Qg7 g4 e5 Nd3 f5 gxf5 gxf5+ Kh2 fxe4 Rg1 Qxg1+ Nxg1 exd3 Qxd3 Rxf2+ Kg3 Rcf8 Qxd6 Rg2+ Kh4 Rf4+ Kh5 Rg5+ Kxh6 Rxg1 Qd8+ Kf7 Qc7+ Kf8 Qd6+ Kg8 Qe6+ Rf7 Qc8+ Rf8 Qxc6 Rg7 Qe6+ Kh8 Kh5 Rh7+ Kg4 Rf4+ Kg3 Rg7+ Kh2 Rf2+ Kh1 Rf1+ Kh2 Rgg1 Qxe5+ Kg8 Qe6+ Kf8 Qd6+ Kf7 Qc7+ Ke6 Qc6+ Ke5 Qd5+ Kf4 Qd4+ Kf5 h4 Rh1+ Kg2 Rd1 Qd7+ Rxd7 Kxh1 Rh7 Kg2 Rxh4 Kf2 Rxc4 Ke3 Ra4 Kd3 Rxa2 Ke3 Ra4 Kd3 Rh4 Ke3 Rc4 Kd3 b5 Ke3 a5 Kd3 a4 Ke3 a3 Kf3 a2 Ke3 a1=Q Kd3 Qc3+ Ke2 Ra4 Kf2 Ra2+ Kf1 Qa1#,E90,King's Indian Defense: Normal Variation |  Rare Defenses,9
6YzaGJnS,TRUE,1.4568E+12,1.4568E+12,63,mate,white,15+3,nuffsaidm8,1468,nash300,1260,d4 e6 c4 Nf6 Nc3 b6 e3 Bb7 Nf3 Nc6 Bd3 d5 O-O Nb4 Be2 dxc4 Bxc4 Bd6 Ne5 Bxg2 Kxg2 Bxe5 dxe5 Ng4 Qxg4 Nd3 Qxg7 Rf8 Bd2 Nxb2 Qxh7 Nxc4 Be1 Nxe5 Rd1 Qg5+ Kh1 Rd8 Rxd8+ Kxd8 f4 Qf6 fxe5 Qxe5 e4 Qf6 Rxf6 Ke7 Bh4 Rd8 Rf3+ Ke8 Bxd8 Kxd8 Rd3+ Ke7 Qh4+ Ke8 Nb5 Kf8 Qg5 c6 Rd8#,E20,Nimzo-Indian Defense #2,5
N0BldnJB,TRUE,1.50412E+12,1.50412E+12,89,draw,draw,10+0,perunswolf,1635,egor_korsakov,1723,d4 Nf6 Nf3 e6 c4 Bb4+ Bd2 Bxd2+ Nbxd2 Nc6 e4 d6 Be2 Bd7 O-O O-O Rb1 a5 a3 e5 d5 Ne7 Qb3 b6 Qc2 Bg4 b4 axb4 axb4 Qd7 Ra1 Ng6 b5 Nf4 Rxa8 Rxa8 Bd1 Ra1 h3 Nxh3+ gxh3 Bxh3 Nh2 Bxf1 Ndxf1 Qh3 Ne3 g6 Qb2 Ra5 Bf3 Qc8 Kg2 Qa8 Neg4 Nxg4 Nxg4 Ra2 Qc1 Ra1 Qh6 Qd8 Ne3 Qf8 Qg5 h6 Qf6 h5 Nf1 Ra2 Ng3 Ra7 Bxh5 gxh5 Nxh5 Kh7 Qf5+ Kh6 Nf6 Kg7 Qg5+ Kh8 Qh5+ Kg7 Qg5+ Kh8 Qh5+ Kg7 Qg5+,E11,Bogo-Indian Defense: Exchange Variation,8
aaUR1xga,TRUE,1.50161E+12,1.50161E+12,66,resign,white,10+0,papajim2017,1690,egor_korsakov,1701,d4 Nf6 c4 e6 Nc3 Bb4 Qc2 Nc6 a3 Nxd4 Qd3 Bxc3+ Qxc3 Nc6 Bg5 h6 Bxf6 Qxf6 Qxf6 gxf6 g3 Nd4 O-O-O Nc6 Bg2 Ne5 b3 a5 f4 Ng6 e4 e5 f5 Ne7 Ne2 b6 g4 Bb7 h3 O-O-O Nc3 Ba6 Kb2 Nc6 Nd5 h5 Nxf6 hxg4 Nxg4 Rdg8 Rhg1 Re8 Nf6 Rd8 Kc3 Rh6 Ng4 Rhh8 b4 axb4+ axb4 d6 b5 Bb7 bxc6 Bxc6,E33,Nimzo-Indian Defense: Classical Variation |  Zurich Variation,8
yVloLira,TRUE,1.49903E+12,1.49903E+12,66,mate,black,10+0,egor_korsakov,1688,myazydh,1745,d4 Nf6 c4 e6 Nc3 Bb4 Bd2 Nc6 e3 O-O a3 Bxc3 Bxc3 Ne4 Bd3 Nxc3 bxc3 d6 Ne2 e5 Qc2 f5 f3 Qg5 f4 Qxg2 O-O-O Qf2 Rdf1 Qxe3+ Kb1 e4 d5 exd3 Qb2 dxe2 Re1 Na5 Rxe2 Qxf4 Qb5 Nxc4 Rhe1 Nxa3+ Ka2 Nxb5 Re8 Rxe8 Rxe8+ Kf7 c4 Qxc4+ Kb2 Kxe8 h4 Nd4 h5 Bd7 h6 gxh6 Ka3 Ba4 Kb2 Qc2+ Ka3 Qb3#,E20,Nimzo-Indian Defense,6
InSwV99D,TRUE,1.46316E+12,1.46316E+12,18,mate,black,20+3,nuffsaidm8,1680,pawnsy,1048,d4 e6 c4 Nf6 Nc3 Ng4 f3 f5 fxg4 fxg4 Bd2 Bd6 e4 O-O Qxg4 Qf6 e5 Qxf1#,E20,Nimzo-Indian Defense #2,5
nLgcdnhg,TRUE,1.46064E+12,1.46064E+12,34,resign,black,20+3,nuffsaidm8,1654,huxley141,1516,d4 Nf6 c4 e6 Nc3 c5 Bg5 Nc6 e3 Be7 Nf3 d5 Be2 h6 Bh4 O-O O-O Qc7 Bxf6 Bxf6 cxd5 exd5 Nxd5 Qd6 Nxf6+ Qxf6 b3 cxd4 exd4 Rd8 d5 Ne5 Qd4 Nxf3+,E20,Nimzo-Indian Defense #2,5
oFmbwfWW,TRUE,1.45385E+12,1.45385E+12,57,mate,white,5+10,akhmedov10,1366,true_god,1500,Nh3 Nf6 e3 e5 a4 Nc6 a5 d5 f4 Bf5 a6 Bc5 axb7 Bb4 bxa8=Q Qxa8 Bb5 Bg4 Bxc6+ Ke7 Bxa8 Bxd1 Bc6 Bxc2 Rxa7 Bxb1 Rxc7+ Ke6 Bd7+ Ke7 Bc6+ Kf8 Rc8+ Ke7 Rxh8 Bc2 Re8+ Kd6 Rc8 e4 Ng5 Bd1 Kxd1 Bxd2 Bxd2 Ng4 Nxf7+ Ke6 Rc7 Nxe3+ Bxe3 h5 Rf1 h4 f5+ Kf6 Bg5#,E00,Amar Opening,1
i58SKQVw,FALSE,1.45514E+12,1.45515E+12,54,resign,black,40+60,lance5500,2493,saitama_opm,1914,d4 Nf6 c4 e6 Nf3 c5 d5 b5 dxe6 fxe6 cxb5 d5 g3 a6 bxa6 Bd6 Bg2 O-O O-O Nc6 Nc3 Bxa6 Bg5 h6 Bxf6 Qxf6 Nxd5 exd5 Qxd5+ Kh8 Qxc6 Bxe2 Rad1 Ra6 Qb7 Rxa2 Qd5 Bxd1 Rxd1 Qxb2 Rf1 Rf6 h4 Qe2 h5 Bxg3 Qxc5 Rxf3 Qc8+ Kh7 Qc6 Bxf2+ Kh1 Rf4,E10,Blumenfeld Countergambit Accepted,12
Kb9bTRct,TRUE,1.44891E+12,1.44891E+12,76,resign,black,7+2,turk1453,1755,hannibal66,1672,d4 Nf6 c4 e6 a3 c5 d5 exd5 cxd5 d6 Nc3 Be7 h3 O-O Nf3 Re8 g4 b5 Nxb5 Qa5+ Nc3 Bb7 Bd2 Nbd7 e3 Qc7 e4 Nxd5 Bd3 N5f6 g5 Nxe4 Nxe4 d5 Nf6+ Bxf6+ Be2 Bxb2 Ra2 d4 Kf1 Bc3 Bxc3 dxc3 Qc2 Ne5 Qf5 Nxf3 Bxf3 Bxf3 Qxf3 Rab8 Qxc3 Rb1+ Kg2 Qc6+ f3 Rxh1 Kxh1 Qe6 Kg2 Qxa2+ Kg3 c4 Qd4 Qxa3 Qd7 Rf8 h4 c3 g6 fxg6 Qe6+ Kh8 Qe7 Qxe7,E00,Indian Game: East Indian Defense,4
UQRN2glr,TRUE,1.446E+12,1.446E+12,49,resign,black,10+0,sharok,1375,hannibal66,1671,d4 Nf6 c4 g6 e3 Bg7 Nc3 O-O Bd3 d6 e4 c5 Be3 Ng4 Qd2 Nxe3 fxe3 cxd4 exd4 Bxd4 Nf3 Bg7 O-O Nc6 Ng5 Ne5 Rf2 Ng4 Raf1 Bd4 Nh3 Nxf2 Nxf2 a6 Ne2 Bg7 Ng4 Qb6+ Nf2 Qxb2 Qg5 Qf6 Ng4 Qxg5 Rf4 Bxg4 Ng3 Qxf4 h4,E61,Indian Game: West Indian Defense,4
DWLsTLBc,TRUE,1.4442E+12,1.4442E+12,104,mate,black,5+5,skchess,1722,hannibal66,1592,d4 Nf6 c4 g6 Bf4 d6 Nc3 Bg7 e3 O-O Nf3 c6 Be2 h6 O-O Nh5 Rb1 Nxf4 exf4 Bf5 Bd3 Bxd3 Qxd3 Nd7 Ne4 Qc7 f5 gxf5 Ng3 e6 Nh5 Nf6 Nxg7 Kxg7 Rbe1 Kh7 Nh4 Rg8 Re3 Rg4 g3 Rag8 h3 Rxh4 Kh2 Re4 f3 Rxe3 Qxe3 d5 Qe5 Qxe5 dxe5 Nh5 cxd5 exd5 g4 Ng7 f4 Rd8 g5 hxg5 fxg5 Kg6 h4 d4 Kg3 Nh5+ Kh3 d3 Rd1 Nf4+ Kg3 Ne2+ Kf2 f4 Ke1 Kf5 Kd2 Ke4 h5 f3 g6 fxg6 hxg6 Rg8 e6 Rxg6 e7 Re6 b4 Rxe7 a4 Rh7 b5 c5 b6 axb6 a5 c4 Rh1 c3+ Kd1 Rxh1#,E61,Indian Game: West Indian Defense,4
F91V7uJN,TRUE,1.44119E+12,1.44119E+12,110,draw,draw,5+5,lora_cat,1653,hannibal66,1633,d4 Nf6 Nf3 g6 c4 Bg7 e3 d6 Bd3 O-O a3 Nc6 Nc3 e5 d5 Ne7 e4 Ne8 Be3 f5 Qc2 f4 Bd2 h6 O-O-O g5 Kb1 Ng6 h4 g4 Nh2 h5 g3 f3 Bg5 Bf6 Bxf6 Qxf6 Nf1 Ne7 Ne3 Kh7 Nb5 a6 Nc3 Qg6 Qb3 Nf6 Qb4 Nd7 Na4 Nf6 Nc3 Ne8 c5 Rb8 cxd6 Qxd6 Qxd6 Nxd6 Nc4 Bd7 Nxd6 cxd6 Rc1 Rfc8 Na2 Kg7 Rxc8 Rxc8 Rc1 Kf7 Rxc8 Nxc8 Nc3 Ke7 Kc2 Nb6 b4 Na4 Nxa4 Bxa4+ Kc3 b5 Kd2 Kd7 Ke3 Kc7 Kd2 Kb6 Kc3 a5 Kd2 Bb3 Kc3 Bd1 Kd2 Ba4 Ke3 Bb3 Kd2 Bc4 Ke3 Bxd3 Kxd3 a4 Kc3 Ka6 Kd2 Kb6,E60,King's Indian Defense: Normal Variation |  King's Knight Variation,5
NT7q676s,TRUE,1.45849E+12,1.4585E+12,43,resign,white,10+5,mahmoud_safyan,1649,kop68,1888,d4 Nf6 Nf3 g6 c4 Bg7 g3 O-O Bg2 c6 O-O Na6 Nc3 d5 cxd5 cxd5 Qb3 Nc7 Be3 Rb8 Rac1 Bf5 Ne5 Ne4 Rfd1 f6 Nxe4 fxe5 dxe5 b6 f4 e6 Nd6 Rf7 Nxf7 Kxf7 h3 h5 Bf2 Bf8 e4 dxe4 Rxd8,E60,King's Indian Defense: Normal Variation |  King's Knight Variation,5
U9rISFOP,TRUE,1.45636E+12,1.45636E+12,39,resign,white,10+15,arunava10,1522,andr3a,1627,d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O Be2 b6 e5 Nh5 g4 Bb7 Bf3 Bxf3 Nxf3 Nf6 exf6 Bxf6 O-O Nc6 Re1 e6 Kh1 d5 Bh6 Re8 cxd5 exd5 Rxe8+ Qxe8 Nxd5 Bh8 Qc2 Nxd4 Qxc7 Nxf3 Ne7+,E70,King's Indian Defense: Normal Variation,7
1HFuKv6u,FALSE,1.48142E+12,1.48142E+12,35,resign,white,25+0,gmatiasheredia,1915,jamesrob0t123,1874,d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O a3 Be7 e4 d5 e5 Nfd7 cxd5 exd5 Nxd5 c6 Nxe7+ Qxe7 Bd3 h6 Nf3 b6 O-O Bb7 Be4 f5 Bd3 c5 Bc4+ Kh8 Qb3 Bxf3 Qxf3,E32,Nimzo-Indian Defense: Classical Variation,7
e4ckxMmq,FALSE,1.48064E+12,1.48064E+12,50,resign,black,10+2,wikiplayschess,1839,tandemchess,1673,d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 c5 Ne2 d5 cxd5 exd5 O-O Nc6 dxc5 Bxc5 Qa4 Bg4 Bd2 a6 Qc2 Qd6 h3 Bh5 Ng3 Bg6 Bxg6 hxg6 Rad1 Rac8 a3 Rfe8 Rfe1 Ba7 Qd3 Ne5 Qe2 Nc4 Bc1 d4 e4 Qxg3 fxg3 d3+ Kh1 dxe2 Rxe2 Re5,E47,Nimzo-Indian Defense: Normal Variation |  Bishop Attack,9
LvoKexcf,TRUE,1.49177E+12,1.49177E+12,130,draw,draw,10+0,pmw97,1710,tttruth,2053,d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O Bg5 h6 Bxf6 Qxf6 e3 c5 a3 Ba5 O-O-O Bxc3 Qxc3 d6 f4 Nc6 g3 e5 fxe5 dxe5 dxe5 Qxe5 Qxe5 Nxe5 Rd5 Ng4 Rxc5 Nf2 Bg2 Nxh1 Bxh1 b6 Rc7 Rb8 Rxa7 Be6 Bd5 Rfe8 Nf3 Bxd5 cxd5 Rxe3 Nd4 Rc8+ Kb1 Re1+ Ka2 Rh1 h4 Rd1 Nc6 Kh7 Nb4 Rg1 Rxf7 Rxg3 h5 Rg5 Rb7 Rxh5 Rxb6 Rh3 d6 Rd8 a4 Rh1 a5 Rd1 a6 R1xd6 Rxd6 Rxd6 a7 Rd8 Nc6 Rh8 Nb8 h5 a8=Q Kg6 Qe4+ Kf6 Nd7+ Kf7 Ne5+ Kf6 Nf3 Rh6 Qe5+ Kf7 Ng5+ Kf8 b4 h4 b5 h3 b6 h2 b7 Ra6+ Kb2 Rb6+ Kc3 h1=Q b8=Q+ Rxb8 Qxb8+ Ke7 Qc7+ Kf6 Qd8+ Kf5 Qa5+ Kg6 Qb6+ Kxg5 Qe3+ Kg6 Qg3+ Kh7 Qd3+ Kh6 Qe3+ Kh5,E32,Nimzo-Indian Defense: Classical Variation,7
fK8Y9TXq,TRUE,1.49177E+12,1.49177E+12,68,resign,black,10+0,pmw97,1739,lvovich,1986,d4 d6 c4 Nf6 Nc3 g6 Nf3 Bg7 Bg5 O-O e3 a6 h3 c5 dxc5 dxc5 Be2 Nc6 O-O Bf5 b3 Qc7 g4 Nxg4 hxg4 Bxg4 Rc1 Rad8 Qc2 Bxf3 Bf4 e5 Nd5 Qd7 Bxf3 exf4 Nxf4 Ne5 Bg2 Qg4 Qe2 Qxe2 Nxe2 Rd2 Nf4 b6 a4 Nd3 Nxd3 Rxd3 Rb1 Rfd8 b4 Ra3 bxc5 bxc5 Bd5 Rxa4 Rb7 Rxd5 cxd5 Rb4 Ra7 Rb6 Rd1 Be5 Rc7 Bxc7,E61,King's Indian Defense: Smyslov Variation,9
wWT0Pu8B,TRUE,1.49168E+12,1.49168E+12,68,resign,black,7+2,pmw97,1758,dark_knight_666,1745,d4 Nf6 c4 e6 Nc3 Bb4 Bd2 O-O e3 d5 c5 b6 a3 Bxc3 Bxc3 bxc5 dxc5 Ne4 Qc2 Ba6 Bxa6 Nxa6 Nf3 Rb8 b4 Nxc3 Qxc3 Qd7 O-O Qa4 Ng5 h6 Nf3 Rfd8 Nd4 c6 Rfb1 Nc7 h3 Rb7 Qc2 Qxc2 Nxc2 e5 g3 Ne6 Kg2 Ng5 f3 d4 exd4 exd4 Rd1 d3 Ne1 d2 Nc2 Rd3 Ra2 Nxf3 Na1 Ne1+ Kf2 Rf3+ Ke2 Re7+ Kxd2 Rf2+,E20,Nimzo-Indian Defense,6
4bOulIL9,TRUE,1.49168E+12,1.49168E+12,60,mate,black,10+0,pmw97,1741,protopych,1901,d4 Nf6 c4 e6 Nc3 Bb4 Bd2 O-O a3 Be7 Nf3 d5 c5 b6 b4 bxc5 bxc5 Ba6 g3 Nc6 Bg2 Bc4 O-O Rb8 Re1 e5 Nxe5 Nxe5 dxe5 Ng4 Bf4 h6 Bxd5 Bxd5 Qxd5 Qxd5 Nxd5 Bxc5 Be3 Nxe3 Nxe3 Bxe3 fxe3 Rfe8 Rec1 Rxe5 Rxc7 Rxe3 Rxa7 Rxe2 Rf1 f6 a4 Rbb2 h4 Rg2+ Kh1 Rh2+ Kg1 Rbg2#,E20,Nimzo-Indian Defense,6
fP22HnKP,TRUE,1.50358E+12,1.50359E+12,64,resign,white,13+0,artemkov,1961,oggy04,1930,d4 Nf6 c4 e6 Nf3 c5 e3 d5 cxd5 exd5 Nc3 cxd4 Nxd4 Bc5 Be2 O-O O-O Nc6 a3 Nxd4 exd4 Bb6 Bb5 Bf5 Be3 Rc8 Qb3 a6 Be2 Re8 Bf3 Be4 Nxe4 dxe4 Be2 Nd5 Bc4 Nxe3 fxe3 Re7 Rxf7 Rxf7 Bxf7+ Kh8 Rf1 Bxd4 exd4 Qxd4+ Kh1 Qf2 Qd1 Qxb2 Qd7 Qc3 Be6 Rb8 Qe7 h6 Rf8+ Rxf8 Qxf8+ Kh7 Qg8+ Kg6,E10,Blumenfeld Countergambit #2,6
tudnY6NK,TRUE,1.50212E+12,1.50212E+12,110,resign,black,20+0,goudinho,1952,oggy04,1960,d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O Bg5 h6 Bh4 d6 h3 g5 Bg3 Nh7 e4 Nd7 Bd3 c5 d5 Qa5 O-O a6 Qc2 Nhf6 Rac1 Qc7 Rfe1 Nh5 Bh2 Nf4 Bf1 Ne5 Qd1 Neg6 Qd2 Bd7 Ne2 e5 dxe6 fxe6 Ng3 Nxh3+ gxh3 Rxf3 Bg2 Rf7 Rcd1 Bd4 Nh1 Raf8 Bg3 Nf4 Rf1 e5 Kh2 Nxg2 Kxg2 Qc8 h4 Bh3+ Kh2 Bxf1 Rxf1 Qg4 hxg5 hxg5 Rg1 Rh7+ Kg2 Qf3+ Kf1 Rxh1 Rxh1 Qxh1+ Ke2 Qxe4+ Kd1 Rf3 Qxg5+ Kf7 Qh5+ Ke6 Qh6+ Rf6 Qh3+ Qf5 Qh8 Rf8 Qh6+ Kd7 Qg7+ Kc6 Kd2 Bxf2 Bxe5 dxe5 Qg2+ e4 Qh2 Qf4+ Qxf4 Rxf4 Ke2 e3 b3 Rd4 Kf3 Rd2,E61,King's Indian Defense,6
6tlgY5tg,FALSE,1.48118E+12,1.48118E+12,61,resign,white,15+10,parrotz,1953,busy,1703,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Bd3 e5 Nge2 Nc6 Be3 O-O f3 Bd7 Qd2 Rb8 dxe5 dxe5 Nd5 Be6 b3 Re8 O-O-O Bf8 Kb2 a6 Bg5 Be7 h4 Nh5 g4 Ng7 Bxe7 Nxe7 Nf6+ Kf8 Nxh7+ Kg8 Nf6+ Kf8 Qh6 Ng8 Nh7+ Ke7 Qg5+ f6 Qxg6 Qc8 Qxg7+ Kd6 Nxf6 Re7 Qg5 Nxf6 Qxf6 Qg8 Bc2+ Kc6 Qxe7,E77,King's Indian Defense: Six Pawns Attack,8
Anmejk1L,TRUE,1.48495E+12,1.48495E+12,64,mate,black,10+0,dkattir,1829,phlegethon_m,1843,d4 Nf6 c4 e6 Nc3 Bb4 a3 Bxc3+ bxc3 c5 d5 d6 Bg5 O-O e4 h6 Bxf6 Qxf6 Qd3 b6 Nf3 Nd7 Be2 e5 h3 Qe7 O-O Nf6 a4 Nh7 a5 f5 axb6 fxe4 Qxe4 Rf4 Qc2 a5 Ra2 Qd8 Qb3 Bb7 Rfa1 e4 Nh2 Ng5 Rxa5 Nxh3+ gxh3 Qg5+ Kf1 Raf8 f3 exf3 Nxf3 Rxf3+ Bxf3 Rxf3+ Ke1 Qe3+ Kd1 Rf1+ Kc2 Qe2#,E24,Nimzo-Indian Defense: Saemisch Variation |  Accelerated,9
lOfTgtom,TRUE,1.48478E+12,1.48478E+12,45,draw,draw,10+0,dkattir,1838,marbeg,1877,d4 Nf6 c4 e6 Nc3 d5 Nf3 Bb4 Qb3 Bxc3+ bxc3 O-O Bg5 b6 e3 Bb7 cxd5 Bxd5 Bc4 Bb7 O-O-O h6 Bh4 Nc6 Qc2 Na5 Ne5 Nxc4 Nxc4 Qd7 Ne5 Qb5 Bxf6 gxf6 Ng6 fxg6 Qxg6+ Kh8 Qxh6+ Kg8 Qg6+ Kh8 Qh6+ Kg8 Qg6+,E20,Nimzo-Indian Defense: Ragozin Variation,8
vW0j5ibe,TRUE,1.48457E+12,1.48457E+12,54,resign,black,10+0,dkattir,1862,rangerbiru,1843,d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O e4 d6 Bg5 h6 Bh4 Qe8 Bd3 e5 dxe5 dxe5 O-O c6 Bg3 Nh5 Qb3 Nxg3 fxg3 Nd7 Na4 Qe7 Rad1 a6 Nb6 Qc5+ Kh1 Qxb6 Qc3 Nc5 Bc2 Ne6 Rd6 Nd4 Bb3 Qc5 Nxd4 exd4 Qf3 Qxd6 c5 Qe7 h4 h5 Qf4 Be6 Bxe6 Qxe6,E90,King's Indian Defense: Zinnowitz Variation,11
xRTiYoeE,FALSE,1.48506E+12,1.48506E+12,46,mate,black,10+0,urnoobatchess,1494,nightofblacksnow,1817,d4 Nf6 c4 e6 Nf3 h6 e3 c5 dxc5 Bxc5 Bd3 Nc6 O-O Qb6 Qb3 Nb4 Ne1 a5 Bd2 a4 Qd1 Nxd3 Nxd3 d5 Nxc5 Qxc5 cxd5 Nxd5 e4 Nf6 b3 b5 bxa4 Rxa4 Nc3 Rc4 Rc1 O-O Qb3 b4 Na4 Qb5 Rxc4 Ba6 Rxb4 Qxf1#,E10,Indian Game: Anti-Nimzo-Indian,5
46rAHp3H,FALSE,1.48506E+12,1.48506E+12,44,mate,black,10+0,urnoobatchess,1494,nightofblacksnow,1817,d4 Nf6 c4 e6 Bg5 h6 Bxf6 Qxf6 Nf3 Be7 a3 c5 dxc5 Qxb2 Nbd2 Bxc5 Qb1 Qc3 Qc1 Qa5 e3 Nc6 Nd4 Nxd4 exd4 Bxd4 Rb1 Qe5+ Be2 Qf6 O-O Qg6 Rb4 a5 Rb5 b6 Nf3 Bc5 Ne5 Qe4 Ng4 Bb7 Re1 Qxg2#,E00,Indian Game: Seirawan Attack,5
FLeozIu7,TRUE,1.44538E+12,1.44538E+12,85,resign,white,15+0,iechoic,1686,makedeal,2166,d4 Nf6 c4 e6 Nc3 Bb4 e3 c5 Ne2 d5 a3 Bxc3+ Nxc3 cxd4 exd4 O-O Bg5 dxc4 Bxc4 Nc6 O-O Qxd4 Qxd4 Nxd4 Rad1 Nc6 Bxf6 gxf6 Ne4 f5 Nd6 Rd8 f4 a6 Rd2 b5 Be2 Ra7 Rc1 Ne7 Bh5 Ng6 Bxg6 hxg6 Rxc8 Rxc8 Nxc8 Rc7 Nb6 Kg7 a4 bxa4 Nxa4 Rc4 b3 Rxf4 Rd6 Rb4 Rb6 Rxb6 Nxb6 Kf6 Nd7+ Ke7 Nb8 e5 Nxa6 e4 Kf2 f4 Nc5 f5 g3 fxg3+ hxg3 Kd6 Nxe4+ fxe4 Ke3 Kc5 Kxe4 Kb4 Ke5 Kxb3 Kf6,E42,Nimzo-Indian Defense: Huebner Variation |  Rubinstein Variation,9
qCgH9cId,TRUE,1.49844E+12,1.49844E+12,54,resign,black,10+0,bocadagod,1610,toxigen88,1750,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f4 O-O Nf3 c5 d5 Nbd7 Be2 Nb6 O-O Ne8 Rb1 e5 a3 f5 fxe5 dxe5 Bg5 Nf6 Nxe5 Qe7 Nf3 fxe4 Nd2 Bf5 Re1 e3 Nf3 Bxb1 Qxb1 h6 Bh4 g5 Nxg5 hxg5 Bxg5 Qe5 Qg6 Qe7 Ne4 Qxe4 Qxe4 Nxe4 Bxe3 Bxb2 Bd3 Rae8,E76,King's Indian Defense: Four Pawns Attack |  Dynamic Attack,13
J2N3Hnr8,TRUE,1.49843E+12,1.49843E+12,50,resign,white,10+0,bocadagod,1577,radagastd,1594,d4 Nf6 c4 e6 Nc3 Bb4 Qc2 c5 dxc5 Nc6 e3 O-O a3 Bxc5 Bd3 b6 Nge2 Bb7 Ne4 Nxe4 Bxe4 d5 Bxh7+ Kh8 Bd3 Rc8 O-O dxc4 Bxc4 Na5 b4 Nxc4 Qxc4 Bxe3 Qh4+ Bh6 Bxh6 gxh6 Qxh6+ Kg8 Nf4 Qd4 Nh5 f5 Qg5+ Kf7 Rfd1 Qe5 Rd7+ Ke8,E38,Nimzo-Indian Defense: Classical Variation |  Berlin Variation,8
