id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
qqbXj0zH,TRUE,1.4765E+12,1.4765E+12,65,outoftime,white,15+10,alfilx,1841,mailsupriya,1847,e4 c5 b4 cxb4 d4 d6 f4 Nf6 Bd3 Bg4 Nf3 Nc6 Be3 e5 fxe5 dxe5 d5 Nd4 Bxd4 exd4 O-O Bc5 Qe1 O-O Nbd2 Qc7 Qh4 Bxf3 Nxf3 h6 Kh1 Qe7 e5 Nxd5 Qe4 Nf6 exf6 Qxe4 Bxe4 gxf6 Bxb7 Rab8 Bd5 Kg7 Nh4 Rfd8 Nf5+ Kg6 Be4 Rb6 Bd3 a5 Ng3+ Kg7 Ne4 Rd5 g4 h5 gxh5 Rxh5 Ng3 Re5 Nf5+ Kf8 Rg1,B20,Sicilian Defense: Wing Gambit,3
rB8i6Dzx,TRUE,1.50212E+12,1.50212E+12,79,resign,white,10+0,valladorn,1708,v1chess,1548,e4 d6 Bc4 Nf6 Nc3 g6 d3 Bg7 Nf3 c6 O-O b5 Bb3 a5 a3 Nbd7 Be3 O-O Rc1 c5 Nd5 b4 axb4 axb4 c4 Bb7 Ng5 Ra7 d4 h6 e5 Nxd5 cxd5 hxg5 Bxg5 Nb6 dxc5 Nd7 c6 Ba6 Re1 Nxe5 f4 Qb6+ Kh1 Nxc6 dxc6 Bxb2 Rc2 Bg7 Bxe7 Re8 Bxd6 Rxe1+ Qxe1 Bd3 c7 Bf5 Qe8+ Kh7 Rc1 Qa6 Be5 Bxe5 Qxe5 Qc8 Bxf7 Kh6 Bb3 Rb7 g4 Bxg4 Qg5+ Kg7 Rc6 Rxc7 Qxg6+ Kh8 Qh6+,B07,Pirc Defense #4,2
DDNH7sFe,TRUE,1.50205E+12,1.50205E+12,76,mate,black,10+0,fernalam28,1270,v1chess,1544,e4 d6 d4 Nf6 f3 g6 d5 Bg7 Bc4 c5 Ne2 O-O O-O Bd7 Bg5 b5 Bb3 a5 a4 b4 c3 Ne8 Ng3 Nc7 Nd2 bxc3 bxc3 Bxc3 Rc1 Bd4+ Kh1 Nba6 Nc4 Bg7 Nxa5 Nb4 Nb7 Qb8 Na5 Rxa5 Qd2 Bxa4 Bxa4 Rxa4 Bxe7 Re8 Bxd6 Qa7 Qe3 Nba6 f4 Ra5 e5 Ra8 f5 c4 Qc3 Nxd5 Qxa5 Ne3 Rfe1 Ng4 f6 Bh6 Be7 Nb8 Qb4 Bxc1 Rxc1 Qa1 Rxa1 Rxa1+ Qb1 Rxb1+ Nf1 Rxf1#,B07,Lion Defense: Lion's Jaw,5
uUTHWT8w,FALSE,1.50289E+12,1.50289E+12,8,outoftime,black,10+0,cracking12345,1732,vinxitv,1733,e4 b6 d4 Bb7 Bd3 e6 Nf3 c5,B00,Owen Defense,2
MRCjqKqM,FALSE,1.50193E+12,1.50193E+12,146,resign,black,10+0,cracking12345,1732,vinxitv,1733,e4 Nc6 d4 e5 d5 Na5 c4 Nf6 Bd3 c6 Ne2 Be7 b4 Bxb4+ Bd2 Bxd2+ Qxd2 O-O O-O d6 Nbc3 Bg4 f3 Qb6+ Kh1 Bc8 f4 Qc5 fxe5 dxe5 Ng3 Nxc4 Bxc4 Qxc4 Nf5 Bxf5 Rxf5 Nxe4 Nxe4 Qxe4 Raf1 g6 Rf6 cxd5 Re1 Qd4 Qxd4 exd4 Rd1 Rfc8 h3 Rc2 Rxd4 Rxa2 Rxd5 Rf8 Rb5 b6 Kh2 Rc8 Rb3 Rcc2 Rg3 Kf8 h4 Ke7 Rff3 Ke6 h5 gxh5 Rg7 h6 Rfxf7 Rxg2+ Kh3 Rh2+ Kg3 Rag2+ Kf3 Rf2+ Kg3 Rhg2+ Kh3 Rh2+ Kg3 Rhg2+ Kh3 Rxf7 Rxg2 Rf3+ Kh4 Rf5 Rg6+ Ke5 Rxh6 b5 Ra6 Rf4+ Kxh5 b4 Rxa7 b3 Rb7 Rf3 Kg4 Rd3 Rb5+ Ke4 Rb4+ Ke3 Rb7 Kd2 Kf4 Rc3 Ke4 Kc2 Kd4 b2 Rb5 Rh3 Rc5+ Kb1 Kc4 Ka1 Ra5+ Kb1 Kb4 Kc1 Rc5+ Kd2 Rd5+ Kc2 Rc5+ Kd2 Rd5+ Ke2 Re5+ Kf2 Rf5+ Kg2 Rg5+ Kh2 Kc4 b1=Q Rc5 Qc1+,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
8OJA6Sxo,TRUE,1.48502E+12,1.48502E+12,33,resign,white,10+0,fabiking,1558,paulrizzi,1551,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 Nf6 Be2 e6 Nf3 b6 O-O Bb7 Bb5+ c6 Ba4 b5 Bb3 a5 a4 Bd6 d5 b4 dxc6 Nxc6 Nb5 Ba6 Nxd6+ Ke7 Nf5+ Ke8 Nxg7+,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
CMf4FoM6,TRUE,1.48502E+12,1.48502E+12,119,mate,white,10+0,paulrizzi,1532,gezim,1546,e4 b6 Nf3 Bb7 Nc3 g6 Bc4 Bg7 O-O Bxc3 dxc3 Bxe4 Re1 Bc6 Bxf7+ Kxf7 Ng5+ Ke8 Ne4 Nf6 Nxf6+ Kf7 Ne4 e5 Qf3+ Kg7 Qe3 h6 b4 d5 Rd1 Qe7 Ng3 Nd7 Bb2 Raf8 f3 Nf6 h4 Re8 h5 g5 Nf5+ Kf7 Nxe7 Rxe7 Ba3 Re6 Rab1 Bb5 Bb2 Rhe8 a4 Bc4 a5 Nxh5 Rd2 Nf4 axb6 axb6 Ra1 R8e7 Ra7 Kg7 Ba3 Rf7 g3 d4 cxd4 Nh3+ Kg2 exd4 Qxd4+ Kg6 Qxc4 Ref6 Rd3 g4 Qxg4+ Ng5 f4 b5 fxg5 Rf2+ Kh3 Rf1 Ra6+ Kh7 Rxh6+ Kg8 Rd8+ Rf8 Rxf8+ Kxf8 Kg2 Rf7 g6 Rg7 Rh7 Rg8 g7+ Kf7 Bb2 c6 Qf5+ Ke7 Qf6+ Kd7 Qf7+ Kd6 Qxg8 Kc7 Qf8 Kb7 g8=Q+ Kb6 Bd4+ Ka6 Qa8#,B00,Owen Defense,2
KcuVX99S,TRUE,1.48502E+12,1.48502E+12,50,mate,black,10+0,lordsantiago,1377,paulrizzi,1520,e4 d5 Nc3 d4 Bb5+ c6 Bxc6+ Nxc6 Nb5 e5 c3 d3 Nf3 Bg4 O-O Nf6 b4 a6 Na3 Bd6 Nc4 O-O a4 Qd7 Bb2 h6 b5 axb5 axb5 Rxa1 Bxa1 Ne7 Nxd6 Qxd6 c4 Ng6 Qa4 Bxf3 gxf3 Nf4 Bb2 Ne2+ Kh1 Nh5 Ra1 Nhf4 Ba3 Qg6 Bxf8 Qg2#,B01,Scandinavian Defense,2
shKIoJVf,FALSE,1.48217E+12,1.48218E+12,58,mate,black,10+4,butledge,1278,paavel02,1500,e4 d5 Nc3 Be6 Qf3 dxe4 Nxe4 g6 a4 Nc6 b3 Ne5 Qc3 Bg7 d4 Nc6 Be3 Nxd4 Bb5+ c6 Be2 Qd7 a5 O-O-O Ra4 Nh6 Nf3 Nhf5 O-O Rhg8 Re1 Nxe2+ Kf1 Nxc3 Nc5 Qd6 Rc4 Bxc4+ Kg1 Nd5 a6 Ndxe3 fxe3 Bc3 Rc1 Qxc5 Nd4 Nxd4 bxc4 Ne2+ Kf1 Nxc1 axb7+ Kxb7 h4 Qxe3 c5 Rd1#,B01,Scandinavian Defense,2
TMdMhN7L,FALSE,1.48217E+12,1.48217E+12,16,resign,black,10+4,butledge,1278,paavel02,1500,e4 d5 Nc3 d4 Nd5 e6 Nf4 e5 Bc4 exf4 Qh5 Nh6 Bxf7+ Nxf7 Qxf7+ Kxf7,B01,Scandinavian Defense,2
qWuqEzBj,FALSE,1.48203E+12,1.48203E+12,70,mate,black,5+10,butledge,1278,antoniusblock76,1611,e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 e5 Nh3 Nf6 Nc3 Be7 Bc4 O-O O-O h6 f4 a6 fxe5 Nxe5 Bf4 Nxc4 Qd4 b5 a4 Bb7 axb5 axb5 Nxb5 Rxa1 Rxa1 Nb6 Qc3 Bxe4 Bc7 Qe8 Bxb6 Nd5 Qe1 f5 Qe2 Nxb6 Ra6 Bc5+ Kf1 Nd5 Rg6 d6 Rg3 Rf7 Qc4 Re7 Qxd5+ Kh8 Rg6 Bxg2+ Kxg2 Re2+ Kg3 Qxg6+ Kf3 Qg2+ Kf4 Qxd5 Nc3 Be3+ Kg3 Qg2+ Kh4 Qg4#,B21,Sicilian Defense: Smith-Morra Gambit #2,3
eTrClrW9,TRUE,1.47821E+12,1.47821E+12,41,mate,white,10+5,soskyy,1477,butledge,1364,e4 c5 d4 Na6 c3 e6 Nf3 Bd6 Be2 Nf6 Nbd2 O-O e5 Bc7 exf6 Qxf6 O-O Qh6 Nc4 d5 Nce5 b6 Bxh6 gxh6 Bd3 Nb8 Nh4 a5 Qg4+ Kh8 Bxh7 Kxh7 Rae1 Rg8 Qf4 a4 Qxf7+ Kh8 Neg6+ Rxg6 Nxg6#,B21,Sicilian Defense: Smith-Morra Gambit #2,3
RfBaLwlr,FALSE,1.47819E+12,1.47819E+12,21,resign,white,6+5,butledge,1364,journeyman,1283,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 d4 cxd4 Nxd4 Ngf6 Nc3 a6 O-O b5 Nc6 Qb6 Nb4 e6 Qe1,B52,Sicilian Defense: Canal Attack |  Main Line,6
AiJsCNT3,FALSE,1.4858E+12,1.4858E+12,57,resign,white,25+2,matsuyev,1423,king5891,1400,e4 b6 d4 Bb7 d5 e6 Nc3 Bb4 Bd2 Nf6 dxe6 dxe6 a3 Be7 Bd3 Nbd7 Qe2 Ne5 Bb5+ c6 Ba4 Qc8 O-O-O Ba6 Qe3 Nfg4 Qg3 Bd6 f4 Nd3+ cxd3 Bxa3 Qxg4 Bf8 Nf3 Bxd3 Ne1 Ba6 Kc2 Qc7 Nd3 O-O-O Ne5 b5 Bb3 c5 Be3 c4 Rxd8+ Kxd8 Ba2 f6 Rd1+ Bd6 Nf7+ Qxf7 Rxd6+,B00,Owen Defense,2
2Sm5QnMm,FALSE,1.48565E+12,1.48565E+12,73,resign,white,15+10,pietro_desi,1530,king5891,1400,e4 b6 d4 Bb7 f3 Nf6 Bd3 e6 Bg5 c5 e5 h6 exf6 hxg5 fxg7 Bxg7 dxc5 Bxb2 Nd2 Bxa1 Qxa1 f6 Bg6+ Ke7 Be4 Nc6 Qb2 d5 Bd3 Ne5 cxb6 Qxb6 Qa3+ Kf7 Ne2 Rhc8 h4 Rh8 h5 Rh6 Qa4 Rah8 Bg6+ Nxg6 hxg6+ Kxg6 Rxh6+ Rxh6 Qe8+ Kf5 g4+ Ke5 Qb8+ Qd6 Qxb7 Rh1+ Kf2 Qc5+ Kg2 Re1 Qb8+ Qd6 Qb2+ d4 Nc4+ Kd5 Nxd6 Rxe2+ Kf1 d3 Qb5+ Kxd6 Qxd3+,B00,Owen Defense,2
ZXjwXxCx,FALSE,1.48555E+12,1.48555E+12,16,resign,white,25+0,valahul,1741,king5891,1400,e4 b6 Nf3 Bb7 Nc3 Nf6 Bc4 e6 d3 Bb4 Bg5 Bxc3+ bxc3 O-O e5 Nd5,B00,Owen Defense,2
1CMrbWII,FALSE,1.48549E+12,1.48549E+12,106,draw,draw,5+8,albertocdj,1766,king5891,1400,e4 b6 d4 Bb7 f3 Nf6 Bd3 e6 Be3 c5 Nc3 cxd4 Bxd4 Bb4 Ne2 d5 e5 Nfd7 O-O f6 f4 O-O a3 Bc5 Nb5 Bxd4+ Nexd4 fxe5 Qh5 e4 Nxe6 Qf6 Nxf8 g6 Nxg6 hxg6 Qg5 exd3 Qxf6 Nxf6 Nc7 dxc2 Nxa8 Bxa8 Rac1 d4 Rxc2 Be4 Rc8+ Kg7 Rxb8 d3 Rb7+ Bxb7 Rd1 Be4 g3 Nd5 Kf2 Kf6 h4 Ke6 Rd2 Kd6 b4 a5 bxa5 bxa5 Rb2 Kc5 a4 Nc3 Ke3 Nd1+ Kxe4 Nxb2 Ke3 Kc4 f5 gxf5 h5 Kc3 h6 d2 h7 d1=Q h8=Q+ Kc2 Qc8+ Kb1 Qxf5+ Ka1 Ke4 Qb1+ Ke5 Qe1+ Kf6 Qc3+ Qe5 Qxg3 Qxa5 Qf3+ Qf5 Qxf5+ Kxf5 Nxa4,B00,Owen Defense,2
F1gPqpN4,FALSE,1.48549E+12,1.48549E+12,18,resign,black,15+0,kir3740,1352,king5891,1400,e4 b6 d4 Bb7 Nc3 Nf6 f3 e6 a3 c5 d5 Be7 Bg5 h6 Bxf6 Bxf6 b4 Bxc3+,B00,Owen Defense,2
EG0ljdQk,FALSE,1.48548E+12,1.48549E+12,95,outoftime,white,15+0,ching_wong,1631,king5891,1400,e4 b6 Nf3 Bb7 d4 Bxe4 Bf4 Nf6 Bd3 Bb7 O-O e6 Nc3 Bb4 Qd2 Be7 Rab1 Bxf3 Rbe1 Bb7 Re2 O-O Rfe1 c5 dxc5 Bxc5 Kf1 Nc6 Be5 Nd4 Bxf6 Qxf6 Re4 Bxe4 Rxe4 d5 Re1 h5 a3 a5 Na4 Bd6 Nxb6 Rad8 Qxa5 Bxh2 Qa7 Bg3 f3 Bxe1 Kxe1 Qh4+ Kf1 Qh1+ Kf2 Qh4+ Kf1 Qh1+ Kf2 Qh2 Nd7 Ra8 Qxd4 Rfd8 Ne5 f6 Nc6 e5 Qc5 e4 fxe4 dxe4 Ne7+ Kh7 Bxe4+ g6 Bxg6+ Kh6 Qe3+ Kg7 Bd3 Rxd3 cxd3 Qh4+ Ke2 Qg4+ Kf1 Qd1+ Kf2 Qc2+ Kf3 Qd1+ Qe2 Qh1 Nf5+,B00,Owen Defense: Smith Gambit,5
9zedLmir,FALSE,1.48548E+12,1.48548E+12,25,resign,black,15+15,niroggo,1171,king5891,1400,e4 b6 d4 Bb7 Nc3 Nf6 Bd3 d5 e5 Nfd7 Nf3 e6 Bg5 f6 exf6 Nxf6 O-O Bb4 Bb5+ Nbd7 Ne5 a6 Bxd7+ Kf8 Qg4,B00,Owen Defense,2
hbqcztwk,FALSE,1.48547E+12,1.48547E+12,59,resign,white,10+0,robotec,1318,king5891,1400,e4 b6 Bd3 Bb7 Nc3 Nf6 Nf3 e6 O-O Bb4 Nb1 Nxe4 Bxe4 Bxe4 Ne5 Be7 d3 Bb7 a3 d5 c3 c5 Qa4+ Nd7 Qxd7+ Qxd7 Nxd7 Kxd7 b4 cxb4 axb4 Rac8 c4 dxc4 dxc4 Rxc4 Rxa7 Kc7 g3 Rxb4 Bf4+ Bd6 Rc1+ Kb8 Bxd6+ Kxa7 Bxb4 Rd8 Nc3 Rc8 Rb1 Kb8 Bd6+ Ka7 Nb5+ Ka8 Ra1+ Ba6 Rxa6+,B00,Owen Defense,2
7DgjMvPQ,FALSE,1.48546E+12,1.48546E+12,15,mate,white,20+0,archibaldy,1371,king5891,1400,e4 b6 Nf3 Bb7 Qe2 Nf6 d4 Bxe4 Nc3 Bb7 Bg5 Ba6 Nb5 c6 Nd6#,B00,Owen Defense,2
nvw8PP4G,FALSE,1.48546E+12,1.48546E+12,38,mate,black,20+0,edwardteachh,1675,king5891,1400,e4 b6 d4 Bb7 d5 Nf6 Nc3 e6 Nf3 exd5 Nxd5 c5 Bg5 Be7 c4 d6 Qa4+ Nbd7 Qc2 O-O Nxf6+ Nxf6 Bd3 Nxe4 Bxe7 Qxe7 O-O Nf6 Rfe1 Qc7 Ng5 g6 Re6 fxe6 Nxe6 Qc6 Nxf8 Qxg2#,B00,Owen Defense,2
5WaYGUjv,FALSE,1.48546E+12,1.48546E+12,18,resign,black,10+0,booool,1515,king5891,1400,e4 b6 d4 Bb7 d5 Nf6 Nc3 e6 dxe6 fxe6 e5 Ne4 Nxe4 Bxe4 f4 d5 Bd3 Bxg2,B00,Owen Defense,2
3HObSO6y,FALSE,1.48541E+12,1.48542E+12,58,mate,black,5+8,meilong,1366,king5891,1400,e4 b6 f4 Bb7 d3 Nf6 Be3 e6 Nd2 g6 c4 Bg7 e5 Nh5 g3 Na6 Ngf3 c5 g4 Nxf4 Bxf4 f6 Qe2 fxe5 Bxe5 Bxf3 Nxf3 Bxe5 Qxe5 Rf8 Bg2 Nb4 O-O Nxd3 Qc3 Nf4 Ne5 Ne2+ Kh1 Nxc3 Rxf8+ Kxf8 Bxa8 Qxa8+ Kg1 Ne2+ Kf2 Qe4 Nxd7+ Ke7 Nb8 Qxc4 Nc6+ Kf8 Rf1 Nf4 Ke1 Qe2#,B00,Owen Defense,2
TmBFIrDI,FALSE,1.48541E+12,1.48541E+12,31,resign,black,5+5,angrymolerat,1589,king5891,1400,e4 b6 Nf3 Bb7 Nc3 Nf6 e5 Nd5 Nxd5 Bxd5 d4 e6 c4 Bb7 d5 c5 b3 exd5 cxd5 d6 Bb2 Nd7 exd6 Bxd6 Bxg7 Rg8 Bb2 Qe7+ Be2 Ba6 O-O,B00,Owen Defense,2
I9DynYXT,FALSE,1.48539E+12,1.48539E+12,40,mate,black,15+10,whatnext,1356,king5891,1400,e4 b6 d4 Bb7 d5 Nf6 Nc3 e6 e5 Nxd5 Nxd5 Bxd5 Bf4 Bb4+ c3 Bc5 b4 Be7 a3 O-O c4 Bb7 Nf3 f6 Be2 fxe5 Bxe5 Nc6 O-O Nxe5 Nxe5 Bf6 Nxd7 Bxa1 Nxf8 Qh4 Nxe6 Be5 Bf3 Qxh2#,B00,Owen Defense,2
5KirX4DB,FALSE,1.48538E+12,1.48539E+12,56,mate,black,15+10,kangaroodefense,1500,king5891,1400,e4 b6 d4 e6 Bd3 Bb7 Nf3 Nf6 Nc3 Bb4 Qe2 c5 dxc5 Bxc5 a3 O-O Ng5 h6 Nf3 d5 e5 Nfd7 Nb5 a6 Nbd4 f6 c3 fxe5 Nxe5 Nxe5 Qxe5 Bxd4 Qxd4 Nc6 Qg4 Qf6 O-O Ne5 Qg3 Nxd3 Qxd3 Rad8 Be3 b5 Bc5 Rfe8 Rae1 e5 Re2 Qg5 Qe3 Qg6 Rfe1 d4 cxd4 Qxg2#,B00,Owen Defense,2
POvbD2t8,TRUE,1.48593E+12,1.48593E+12,48,resign,black,16+2,rembrandt16,1556,nirmalsoni,1420,e4 d5 exd5 Qxd5 Nc3 Qe5+ Qe2 Qf5 d4 b6 Qb5+ Bd7 Qxf5 Bxf5 Bd3 Bd7 Nf3 Bc6 d5 Bb7 Bf4 Nf6 Nb5 Nxd5 Be4 Na6 O-O-O e6 Rhe1 c6 Bxd5 cxd5 Bd6 Bc6 Bxf8 Bxb5 Bxg7 Rg8 Bh6 Rxg2 Rxd5 Bc6 Rg1 Rxg1+ Nxg1 Bxd5 Nh3 Bxa2,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
3G1C8IEN,TRUE,1.48589E+12,1.48589E+12,57,resign,white,14+0,rembrandt16,1545,filipkrka,1393,e4 e6 Nf3 c5 Nc3 Nf6 Bc4 Nc6 d3 a6 a3 Be7 Bf4 O-O Qe2 Re8 Ne5 Nd4 Qd2 Rb8 Ne2 b5 Ba2 Rb6 Nxd4 cxd4 O-O b4 Rab1 bxa3 bxa3 Rxb1 Rxb1 Bxa3 c3 dxc3 Qxc3 Bd6 h3 h6 Qd4 Qc7 Rc1 Bxe5 Qxe5 Qxe5 Bxe5 d5 f3 Nd7 Bd4 a5 Re1 Ba6 exd5 Bxd3 dxe6,B40,Sicilian Defense: French Variation,4
cklM9vsS,TRUE,1.48452E+12,1.48452E+12,95,resign,white,90+0,rembrandt16,1484,maximuss21,1378,e4 e6 Nf3 a6 d4 c5 Nc3 cxd4 Qxd4 Nc6 Qd3 Bb4 Be2 Qc7 Bd2 Nf6 a3 Be7 O-O O-O g3 d5 Bf4 Bd6 e5 Nxe5 Nxe5 Bxe5 Bxe5 Qxe5 Rfe1 Qc7 Bf3 Rd8 Ne2 e5 Bg2 e4 Qd4 Be6 f3 Rac8 c3 Qd7 Nf4 Rc4 Qe3 Bf5 Rad1 g5 Ne2 g4 fxe4 Bxe4 Qg5+ Kf8 Qxf6 Qe6 Qxe6 fxe6 Bxe4 Rxe4 Nf4 Rxe1+ Rxe1 Re8 Rxe6 Kf7 Rxe8 Kxe8 Nxd5 Kd7 Kf2 Kd6 Nf4 Kc5 b3 b5 Ke3 a5 Nd3+ Kd5 Nf2 b4 c4+ Kc5 axb4+ Kxb4 Nd3+ Kxb3 c5 Kc4 c6 Kb5 c7,B40,Sicilian Defense: Drazic Variation,6
59jEYrdF,TRUE,1.48393E+12,1.48393E+12,35,mate,white,10+0,rembrandt16,1496,nrsnrcpr,1489,e4 d5 exd5 Qxd5 Nc3 Qe5+ Qe2 Qc5 Nf3 Bf5 d4 Qb4 Qe5 e6 Qxc7 Bxc2 Bb5+ Nc6 Bxc6+ bxc6 Qxc6+ Ke7 Qxa8 Kf6 Bg5+ Kg6 O-O f6 Qe8+ Kf5 g4+ Kxg4 Qxe6+ Kxf3 Qe2#,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
Y8hlvYrx,TRUE,1.48185E+12,1.48186E+12,31,resign,white,5+5,gmanderson,2115,dlvillela,1945,e4 c5 Nf3 d6 d4 cxd4 Nxd4 a6 Nc3 e5 Nf5 Bxf5 exf5 Nf6 g4 h6 Bg2 Nc6 h4 h5 g5 Nd7 Be3 Be7 Nd5 Qa5+ c3 Bd8 b4 Qa3 Bc1,B54,Sicilian Defense #2,6
cIKROV2q,TRUE,1.50308E+12,1.50309E+12,112,resign,black,8+8,lobnik,1679,instriker,1652,e4 c5 Bc4 Nc6 Nc3 d6 a3 Nf6 h3 g6 d3 Bg7 Bd2 O-O Nf3 a6 O-O b5 Ba2 Bb7 Nh2 Ne5 Qc1 Qc7 Rb1 Nh5 Nd5 Bxd5 Bxd5 Rad8 f4 Nc6 f5 Be5 Ng4 Bg7 c3 Nf6 Nh6+ Bxh6 Bxh6 Rfe8 Ba2 d5 Qe1 dxe4 dxe4 Qe5 Rf4 c4 Rc1 Rd3 Bb1 Rd7 Rf3 Kh8 Bf4 Qc5+ Kh1 Ne5 Re3 Red8 fxg6 fxg6 Qh4 Rd1+ Rxd1 Rxd1+ Kh2 Rxb1 Qg5 Rxb2 Bxe5 Qb6 Rf3 Qe6 Bxf6+ exf6 Qxf6+ Qxf6 Rxf6 Rb3 Rxa6 Rxc3 Ra5 Rb3 Kg1 c3 Ra8+ Kg7 Rc8 Rxa3 Kf2 b4 Ke2 Ra2+ Kd3 Rxg2 e5 h5 Rc4 Rb2 e6 Kf6 Re4 Rd2+ Kc4 c2 e7 c1=Q+ Kxb4 Rb2+,B20,Sicilian Defense: Bowdler Attack,3
JoOSJcPy,TRUE,1.4819E+12,1.4819E+12,51,resign,white,10+0,rps_1899,2126,xakma,2202,e4 d5 exd5 Qxd5 Nc3 Qd6 d4 Nf6 Nf3 Bg4 Bb5+ c6 Be2 Bxf3 Bxf3 e6 O-O Qc7 g3 Bd6 Qd3 O-O Re1 Nbd7 Bg5 Rfe8 a3 Rad8 b3 e5 d5 h6 Be3 Bc5 dxc6 Bxe3 cxd7 Rxd7 Qxe3 Rd4 Nb5 Qxc2 Nxd4 exd4 Qxe8+ Nxe8 Rxe8+ Kh7 Be4+ g6 Bxc2,B01,Scandinavian Defense: Gubinsky-Melts Defense,6
dv6u1cQv,TRUE,1.48233E+12,1.48234E+12,71,mate,white,25+0,ipodvez2015,1642,binder47,1055,e4 d6 h3 Qd7 a3 Na6 d3 Nf6 Be3 Nc5 Nf3 g6 Nbd2 h5 d4 Nfxe4 dxc5 dxc5 Nxe4 Bg7 c3 Qe6 Nxc5 Qf5 Qb3 b6 Bd3 Be6 c4 Qxc5 Bxc5 bxc5 O-O O-O Qc2 Rfd8 Bxg6 fxg6 Qxg6 Bxc4 Ng5 Rd6 Qh7+ Kf8 Qxh5 Rh6 Qf3+ Bf7 Qxa8+ Be8 Qf3+ Bf6 Ne6+ Kf7 Rfe1 Rh4 Nd8+ Kf8 g4 e5 Rxe5 Kg7 Rxe8 Bxb2 Qf8+ Kh7 Re7+ Kg6 Qf5+ Kh6 Rh7#,B07,Pirc Defense #4,2
6hOfGXn5,TRUE,1.4819E+12,1.4819E+12,9,mate,white,15+0,b0nes,1251,binder47,1086,e4 c6 Qh5 Qc7 Bc4 Na6 Qxf7+ Kd8 Qxf8#,B10,Caro-Kann Defense,2
PXEjteHY,TRUE,1.48122E+12,1.48122E+12,69,resign,white,10+0,loliponche,1236,binder47,1285,e4 d6 Nc3 Be6 Bb5+ c6 Ba4 Nd7 d3 Nb6 Be3 Nf6 Nf3 Bg4 h3 Bh5 O-O a5 Bg5 h6 Bxf6 exf6 Qe2 Qe7 g4 Bg6 a3 Qe6 Qe3 Nxa4 Nxa4 Ra6 Nd4 b5 Nxe6 fxe6 Nc3 d5 exd5 cxd5 Qd4 e5 Qxd5 Bd6 Qxb5+ Rc6 Qxc6+ Ke7 Nd5+ Ke6 Nc7+ Ke7 c4 Bxd3 Rfd1 Be4 Qxd6+ Kf7 Qe6+ Kg6 Ne8 Rxe8 Qxe8+ Kh7 Rd8 a4 Qh8+ Kg6 Rg8,B07,Pirc Defense #4,2
NpePYo26,TRUE,1.48122E+12,1.48122E+12,83,resign,white,10+0,intimak,1662,binder47,1315,e4 g6 Bc4 Nc6 Qf3 Ne5 Qb3 Bg7 Bd5 c6 Bc4 Qc7 c3 Qb6 d4 Nd3+ Bxd3 Qc7 Bc4 Nf6 Bxf7+ Kf8 e5 a5 exf6 exf6 Nf3 Ra6 O-O a4 Qc4 b5 Qe2 Kxf7 Re1 d5 h3 c5 Qxb5 Qc6 Qxc6 Rxc6 Na3 Re8 Rxe8 Kxe8 Bf4 g5 Bh2 Bf8 Re1+ Be7 Nb5 Bd7 Re2 Re6 Nc7+ Kd8 Nxe6+ Bxe6 Rxe6 Kd7 Ra6 cxd4 Nxd4 Bc5 Rxa4 h5 Ra5 Ke7 Rxc5 f5 Rxd5 Kf6 Rxf5+ Kg6 Ra5 g4 h4 g3 Bxg3 Kh6 Bf4+,B06,Modern Defense,2
v8hrURkg,TRUE,1.48122E+12,1.48122E+12,51,mate,white,10+0,sam4923,1718,binder47,1345,e4 b6 d4 Ba6 Bxa6 Nxa6 Nf3 c6 Qe2 Qc7 Qxa6 Qd6 Be3 Qb4+ Nbd2 Qxb2 O-O Qxc2 Rac1 Qxa2 Qxa2 a5 Ne5 d6 Qxf7+ Kd8 Nxc6+ Kd7 Qf5+ Kc7 Nxe7+ Kd8 Nxg8 Be7 Nxe7 Kxe7 Bg5+ Ke8 Rc8+ Rxc8 Qxc8+ Kf7 Qxh8 Kg6 h4 Kh5 g4+ Kxg4 Qxg7 Kh3 Qd7#,B00,Guatemala Defense,4
