id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
qneklxeE,TRUE,1.49523E+12,1.49523E+12,53,mate,white,10+0,sinnx,1304,masterzyd,1318,e4 e5 Bc4 Qh4 Nf3 Qf6 d4 d5 dxe5 Qb6 exd5 Nd7 b3 Bc5 O-O Ne7 Nc3 Nf5 Na4 Qa5 Bd2 Bb4 c3 Ba3 b4 Bxb4 cxb4 Qb6 Nxb6 Nxb6 Bb5+ c6 dxc6 bxc6 Bxc6+ Bd7 Bxa8 O-O Be4 Ne7 Qc2 Ba4 Bxh7+ Kh8 Qc7 Ned5 Qxa7 g6 Ng5 Nc4 Bxg6 fxg6 Qh7#,C23,Bishop's Opening,3
ElMrwZTA,TRUE,1.49521E+12,1.49521E+12,46,resign,black,10+0,kot-000,1236,masterzyd,1309,e4 e5 d4 d5 Nc3 exd4 Qxd4 Be6 exd5 Bf5 Nf3 c6 Bd3 Bxd3 Qxd3 Bb4 Bd2 cxd5 Nxd5 Bxd2+ Qxd2 Nf6 Nxf6+ Qxf6 O-O-O O-O g4 Nc6 g5 Qe7 Rhe1 Qc7 h4 Rad8 Qc3 Qb6 Rf1 Nb4 a3 Na2+ Kb1 Nxc3+ Kc1 Nxd1 Rxd1 Qxf2,C21,King's Pawn Game: Beyer Gambit,4
uptBaJTj,TRUE,1.49521E+12,1.49521E+12,91,mate,white,10+0,masterzyd,1297,angelirio,1319,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 Nxc6 dxc6 Qxd8+ Kxd8 e5 Nd5 Bc4 Be6 O-O f6 Re1 Be7 exf6 Bxf6 Rxe6 Re8 Bxd5 cxd5 Rxe8+ Kxe8 Nc3 c6 Bf4 Kf7 Re1 Re8 Rxe8 Kxe8 g3 d4 Ne4 b6 Nxf6+ gxf6 Bd6 c5 f4 Kf7 c3 dxc3 bxc3 a5 c4 Ke6 Bc7 Kf5 Bxb6 a4 Bxc5 Ke4 Ba7 Kd3 c5 Kc3 c6 Kb2 c7 Kxa2 c8=Q Kb3 Qb7+ Ka3 Bc5+ Ka2 Qb4 a3 Qxa3+ Kb1 Qc3 f5 Kf2 h5 Ke3 Ka2 Kd3 h4 Qb4 hxg3 hxg3 Ka1 Kc2 Ka2 Qb2#,C45,Scotch Game: Schmidt Variation,8
AagVW9bY,TRUE,1.49521E+12,1.49521E+12,49,mate,white,10+0,richard7226,1258,masterzyd,1299,e4 e5 Nf3 Bc5 Nc3 Nc6 Na4 Qe7 Nxc5 Qxc5 d3 d5 Be3 Qa5+ c3 dxe4 dxe4 Be6 b3 Nf6 Bg5 Rd8 Qc2 O-O Bxf6 gxf6 Be2 Rd6 O-O Rfd8 Rfd1 Bxb3 Qxb3 Rxd1+ Rxd1 Rxd1+ Bxd1 h5 Nh4 Ne7 Bxh5 Kg7 Qxf7+ Kh6 Qg7+ Kxh5 Nf3 Qxc3 g4#,C40,King's Pawn Game: Busch-Gass Gambit,4
t5agI4qw,FALSE,1.48915E+12,1.48915E+12,17,mate,white,10+5,vladimiraraque1234,1242,elshainker,1291,e4 e5 Qf3 Bc5 Bc4 Qh4 Qxf7+ Kd8 g3 Qf6 Qd5 Qxf2+ Kd1 Qg2 Qxc5 Qxh1 Qf8#,C20,King's Pawn Game: Napoleon Attack,3
heuI67AX,FALSE,1.48915E+12,1.48915E+12,17,mate,white,10+5,elshainker,1291,vladimiraraque1234,1242,e4 e5 Qf3 Bc5 Bc4 Nh6 d3 g5 h4 f6 hxg5 Rf8 Rxh6 fxg5 Qh5+ Rf7 Qxf7#,C20,King's Pawn Game: Napoleon Attack,3
SDz4yb9D,TRUE,1.48902E+12,1.48902E+12,59,mate,white,10+0,autofire1,1430,elshainker,1434,e4 e5 Nf3 Qf6 Bc4 a5 a4 c6 O-O b5 axb5 cxb5 Bxb5 Ra7 Nc3 Bc5 Nd5 Qg6 Nxe5 Qg5 Nf3 Qg6 d3 Nc6 Bxc6 dxc6 Nf4 Qf6 Rb1 g5 Nh5 Qg6 Nxg5 Bd6 Qf3 Rb7 b3 a4 Bb2 axb3 Bxh8 bxc2 Rxb7 Bxb7 Nh3 Ba6 Rc1 Bb4 Rxc2 c5 e5 c4 Nf6+ Nxf6 Bxf6 cxd3 Qa8+ Kd7 Qc6#,C40,King's Pawn Game: McConnell Defense,4
96ObEhZY,FALSE,1.49186E+12,1.49186E+12,25,resign,black,5+10,alienbrayn,1500,theblairloggie,1332,e4 e5 Nf3 d5 Bd3 d4 O-O Nc6 Bb5 Nf6 c3 d3 Bxd3 Qxd3 Re1 Qd6 h3 g5 d3 g4 hxg4 Nxg4 d4 exd4 Qd3,C40,Elephant Gambit,4
5WZ9903K,FALSE,1.49185E+12,1.49185E+12,8,resign,white,30+0,mustapha_fouad,1500,theblairloggie,1364,e4 e5 Nf3 d5 Nc3 dxe4 Nxe4 Nc6,C40,Elephant Gambit,4
tkitQkNj,FALSE,1.49184E+12,1.49184E+12,38,mate,black,15+0,alperkocatepe,1661,theblairloggie,1364,e4 e5 Bc4 Qf6 Nf3 Nc6 b3 Qg6 Nc3 Qxg2 Rg1 Qh3 d4 exd4 Nd5 Bb4+ Bd2 Bxd2+ Kxd2 Qh6+ Ke1 Nf6 Nxc7+ Kd8 Nxa8 Nxe4 Nxd4 Qf4 Rf1 Nc3 Qd2 Qxd4 Qg5+ f6 Qxg7 Re8+ Be2 Rxe2#,C23,Bishop's Opening,3
lU3yTAhw,FALSE,1.49184E+12,1.49184E+12,16,resign,white,10+0,ballado_2239,1500,theblairloggie,1364,e4 e5 Nf3 d5 exd5 e4 Qe2 f5 d3 Qxd5 Nc3 Qe6 dxe4 fxe4 Ng5 Qg4,C40,Elephant Gambit: Paulsen Countergambit,6
K2Eebr1B,FALSE,1.49184E+12,1.49184E+12,98,mate,black,10+0,theblairloggie,1364,tututyalo,1525,e4 e5 d4 Nf6 dxe5 Nxe4 Bd3 Nc5 b4 Ne6 c4 Nc6 b5 Nxe5 Nf3 Nxf3+ Qxf3 Bc5 Nc3 O-O Qf5 g6 Qd5 Re8 Bb2 Nf4+ Qe4 Rxe4+ Nxe4 Nxd3+ Kd2 Nxb2 Rae1 Nxc4+ Kd3 Nb2+ Kc3 Na4+ Kc4 d6 Nxc5 Nxc5 Re2 Be6+ Kd4 Qd7 f4 Qxb5 f5 Bxf5 Rhe1 Kf8 Kc3 Re8 Rxe8+ Qxe8 Rxe8+ Kxe8 Kc4 h5 Kd5 Be4+ Kd4 Bxg2 Ke3 Bd5 h4 Bxa2 Kf4 Be6 Kg5 a5 Kf6 a4 Kg7 a3 Kg8 a2 Kg7 a1=Q+ Kg8 f5+ Kh7 Bd5 Kxg6 Qh1 Kxh5 f4 Kg5 f3 h5 f2 h6 f1=R Kg6 Qg2+ Kh5 Rh1#,C21,Center Game #2,3
ciTBMvY1,FALSE,1.49184E+12,1.49184E+12,79,mate,white,10+0,tututyalo,1525,theblairloggie,1364,e4 e5 Nf3 f6 Nc3 Nh6 Bc4 Nc6 d3 d6 Bxh6 gxh6 h3 a6 a3 b5 Bd5 Qe7 Bxc6+ Bd7 Bxa8 Qg7 g4 Ke7 Nd5+ Ke8 Nxc7+ Kd8 Nd5 Be7 Nxe7 Kxe7 Bd5 Be6 Bxe6 Kxe6 Qd2 Rc8 O-O-O Qc7 d4 a5 dxe5 fxe5 Qd3 b4 Rd2 Rb8 Rhd1 bxa3 Qxa3 Qb7 Rxd6+ Ke7 Rb6+ Ke8 Rxb7 Rxb7 Qxa5 Ke7 Qd8+ Ke6 Qd5+ Ke7 Qxb7+ Ke6 Qd5+ Ke7 Qxe5+ Kf7 Rd6 h5 Qxh5+ Ke7 Ra6 Kd7 Qxh7+ Kd8 Ra8#,C40,King's Pawn Game: Damiano Defense,4
2Iy90wwh,FALSE,1.49147E+12,1.49147E+12,55,mate,white,15+6,theblairloggie,1364,rahulaneja,1500,e4 e5 Nf3 Nf6 Nxe5 Nxe4 f3 Qf6 fxe4 Qxe5 d4 Qxe4+ Be2 Qxg2 Rf1 Qxh2 Bc4 Bb4+ Bd2 c5 Bxf7+ Ke7 c3 Rf8 Bg5+ Kd6 Qf3 Qxb2 Qf4+ Kc6 d5+ Kb6 Qd6+ Ka5 cxb4+ Qxb4+ Bd2 Qxd2+ Nxd2 Rxf7 Rxf7 Na6 Nc4+ Kb4 Rf4 b5 Rb1+ Kc3 Qe5+ Kd3 Qe3+ Kc2 Qd2+ Kxb1 Qb2#,C42,Russian Game: Damiano Variation,6
0iY93CeS,FALSE,1.48182E+12,1.48182E+12,47,resign,white,10+0,ahiyad,2005,baebraham,1500,e4 e5 Nf3 Nc6 Bc4 d6 h3 Be6 Bxe6 fxe6 c3 d5 Qb3 Qe7 exd5 exd5 Qxd5 Rd8 Qe4 Qe6 O-O Nf6 Qe2 e4 Ng5 Qe5 Nxe4 Nxe4 Re1 Bd6 Qxe4 O-O Qxe5 Bxe5 d4 Bf6 Be3 g5 Nd2 Nxd4 Bxd4 Bxd4 cxd4 Rxd4 Nf3 Rd2 Nxd2,C50,Italian Game,5
dor0mNGy,FALSE,1.48139E+12,1.48139E+12,12,mate,black,30+0,real-colist,1500,baebraham,1500,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 Nxe4 Nxf7 Qf6 Nxh8 Qxf2#,C57,Italian Game: Two Knights Defense |  Ponziani-Steinitz Gambit,8
1G0yS2xu,TRUE,1.49157E+12,1.49157E+12,52,resign,black,10+0,ethan_3f,1386,dooda,1468,e4 e5 Nc3 a6 b3 Nc6 Bb2 h6 Nf3 d6 Bc4 Nf6 d4 exd4 Nxd4 Nxd4 Qxd4 Qe7 O-O-O Ng4 Rhf1 Nxh2 Rfe1 Ng4 f3 Ne5 Nd5 Qd8 f4 Ng4 e5 dxe5 fxe5 Be6 Nf6+ Nxf6 exf6 Qxd4 Bxd4 gxf6 Bxf6 Rg8 Bd5 c6 Bxe6 fxe6 Rxe6+ Kf7 Rdd6 Bxd6 Rxd6 Rxg2,C27,Vienna Game,3
XOUU8v6J,TRUE,1.49058E+12,1.49058E+12,69,resign,white,10+0,ethan_3f,1391,jxxxhn,1411,e4 e5 Bc4 Nf6 d3 d5 exd5 Nxd5 Bxd5 Qxd5 Nc3 Qxg2 Qf3 Qg6 Be3 Bb4 Bd2 Nc6 Nd5 O-O Nxb4 Nd4 Qe4 Qxe4+ dxe4 Nxc2+ Nxc2 b6 Bb4 Re8 Nf3 Bb7 O-O-O Bxe4 Ng5 Bxh1 Rxh1 f6 Ne4 f5 Ng5 h6 Nf3 e4 Nfd4 g6 Rg1 c5 Rxg6+ Kh7 Re6 Rxe6 Nxe6 cxb4 Nxb4 a5 Nc6 Rc8 Nd4 Kg6 Kd2 Kf6 Na7 Rd8 Nb5 Ke5 Kc3 f4 Nc6+,C24,Bishop's Opening: Berlin Defense,4
JyyoXNFQ,TRUE,1.49058E+12,1.49058E+12,87,resign,white,10+0,mineirosincero,1300,ethan_3f,1405,b3 e5 e4 Nc6 f3 Bc5 c3 a6 b4 Ba7 Nh3 d6 Ng1 Be6 h4 Nge7 Ne2 O-O h5 d5 Ng3 dxe4 Nxe4 Bf5 Bd3 a5 b5 Nb8 g4 Bxe4 Bxe4 c6 bxc6 bxc6 h6 Qb6 Qe2 gxh6 Rxh6 Qg1+ Qf1 Qxf1+ Kxf1 Kg7 Rxh7+ Kg8 Ba3 Re8 Ke2 Nd7 Bxe7 Rxe7 Na3 Nf6 Rhh1 Nxe4 fxe4 c5 Nc4 Bb8 Rh5 f6 Nb6 Raa7 Nc8 Re6 Nxa7 Bxa7 g5 fxg5 Rxg5+ Kf7 Rf5+ Kg6 Rg1+ Kh7 Rh5+ Rh6 Rxe5 Rh2+ Kd3 Rh3+ Kc4 Rh6 Re7+ Kh8 Rxa7,C20,King's Pawn Opening: 2.b3,3
EBZEJTf9,TRUE,1.49058E+12,1.49058E+12,43,resign,white,10+0,ethan_3f,1396,purenarcissism,1231,e4 e5 Bc4 Nf6 d3 Nc6 Be3 d5 exd5 Nxd5 Bxd5 Qxd5 Nc3 Qe6 Nf3 Bb4 O-O e4 dxe4 Bxc3 bxc3 Qxe4 Re1 O-O Bc5 Qc4 Bxf8 Qxc3 Be7 Bf5 Rc1 Nb4 Bxb4 Qxb4 h3 h6 c3 Qd6 Qxd6 cxd6 Nd4 Rd8 Nxf5,C24,Bishop's Opening: Berlin Defense,4
DPX86E5e,TRUE,1.49056E+12,1.49056E+12,50,resign,black,10+0,ethan_3f,1406,hulumululumu,1416,e4 e5 Bc4 f5 exf5 d5 Bb3 Bxf5 Nc3 Nf6 Nf3 Bg4 d3 e4 dxe4 Bxf3 Qxf3 Bb4 O-O Bxc3 Qxc3 dxe4 Be3 Nc6 Rad1 Qe7 Bc5 Qe5 Qxe5+ Nxe5 Bd4 Neg4 f3 exf3 Rde1+ Kd7 Rxf3 Rae8 Rxe8 Rxe8 Ba4+ c6 Bxa7 Kc7 b4 Nd5 c3 Nxc3 Rf7+ Kc8,C23,Bishop's Opening: Calabrese Countergambit,4
pzXBbYB4,TRUE,1.4904E+12,1.49041E+12,128,resign,black,10+0,ethan_3f,1426,matti2017,1481,e4 e5 Nf3 Nc6 Nc3 Nf6 d3 Bb4 Bd2 d6 Nd5 Bxd2+ Qxd2 Nxd5 exd5 Ne7 c4 O-O d4 e4 Nh4 f5 Be2 Nxd5 cxd5 Qxh4 O-O f4 g3 fxg3 fxg3 Qe7 Rxf8+ Kxf8 Rf1+ Kg8 Bh5 Bh3 Rf2 Rf8 Qe2 g6 Rxf8+ Qxf8 Bg4 Bxg4 Qxg4 Qf5 Qxf5 gxf5 Kf2 Kg7 Ke3 Kg6 Kf4 b6 h3 h5 g4 hxg4 hxg4 fxg4 Kxg4 e3 Kf3 e2 Kxe2 Kf5 Ke3 a5 Kd3 b5 b3 Kf4 Kc3 Ke3 a3 a4 bxa4 bxa4 Kc4 Kd2 Kb4 Kd3 Kxa4 Kxd4 Kb4 Kxd5 a4 Kc6 a5 Kb7 Kb5 c6+ Kb4 Ka6 Ka4 d5 Kb4 d4 Kc4 Kxa5 Kxd4 Kb5 Kc3 c5 Kb3 c4+ Kc3 Kc5 Kc2 Kd4 Kd2 c3+ Kc2 Kc4 Kc1 Kb3 Kb1 Kc4 Kc2 Kb4 Kd3 Kb3 Kd4 Kb2 Kd3 c2,C46,Four Knights Game,6
MBachEd2,TRUE,1.49015E+12,1.49015E+12,41,resign,black,10+0,ethan_3f,1441,scorpion2248,1338,e4 e5 Bc4 Qf6 d3 Bc5 f3 h6 Nc3 g5 Nd5 Qc6 Be3 Bxe3 Nxe3 b5 Bd5 Qb6 Bxa8 c6 Qe2 d6 Nf5 Bxf5 exf5 Na6 O-O-O Qd8 Bxc6+ Kf8 Bxb5 Nb4 c3 Nxa2+ Kc2 Qb6 Bc4 Qa5 Ra1 Qxc3+ Kb1,C23,Bishop's Opening,3
lvn8GVja,TRUE,1.49012E+12,1.49012E+12,75,resign,white,10+0,ethan_3f,1429,gnissut,1511,e4 e5 Bc4 Nc6 d3 d6 Nc3 Be6 Nf3 Bxc4 dxc4 Nf6 Qe2 Nd4 Nxd4 exd4 Nd5 Nxd5 exd5+ Be7 Bg5 c5 O-O f6 Bh4 O-O Bg3 Re8 Qd2 Qb6 b3 a5 a4 Qc7 Rae1 b6 h3 Qd7 Re2 Qf5 Rfe1 Ra7 Qd3 Qd7 Re4 Raa8 Qe2 Ra7 Re6 Rb7 Bxd6 Bxd6 Rxe8+ Kf7 Qe6+ Qxe6 dxe6+ Kg6 Rd8 Be7 Rd7 Rxd7 exd7 Kf7 g4 Bd8 Re8 Be7 f4 g6 Kf2 f5 g5 Ke6 d8=Q,C23,Bishop's Opening,3
KNhOuiwd,TRUE,1.48954E+12,1.48954E+12,81,mate,white,10+0,ethan_3f,1404,dana1983,1197,e4 e5 Bc4 Qe7 d3 Nc6 Be3 Nf6 Nc3 Nd4 Bxd4 exd4 Nd5 Qd6 Nf3 c6 Nxf6+ Qxf6 e5 Qh6 O-O d5 Bb3 Qg6 Nxd4 Bh3 Qf3 Qh6 Qxh3 Qxh3 gxh3 g5 Rfe1 Bh6 e6 f6 c3 Rg8 Bd1 g4 Bxg4 c5 Nf5 Bd2 Re2 Bf4 Rae1 c4 dxc4 dxc4 Re4 Bg5 Nd6+ Ke7 Nxc4 f5 Rd4 Raf8 Rd7+ Kf6 e7 Re8 Rxb7 Rh8 Nd6 fxg4 Nxe8+ Kf7 Nd6+ Kg7 e8=Q+ Be7 Rbxe7+ Kf6 Qxh8+ Kg5 Qg7+ Kh4 R1e4 Kxh3 Qxg4#,C23,Bishop's Opening,3
sHe0cANP,TRUE,1.48942E+12,1.48942E+12,105,mate,white,10+0,ethan_3f,1412,arturoperez,1401,e4 e6 Bc4 d5 exd5 exd5 Bb5+ c6 Be2 Be6 Nf3 Nd7 b3 Ngf6 Bb2 Qa5 Nc3 Qb4 a3 Qf4 O-O Qh6 Bc1 Qg6 d4 Bh3 Nh4 Qxg2+ Nxg2 Bxg2 Kxg2 Ne4 Nxe4 dxe4 Bc4 O-O-O Bxf7 Nf6 Be6+ Kb8 Bf4+ Bd6 Qd2 Nh5 Bxd6+ Rxd6 Bg4 Nf6 f3 h5 Qf4 Rd8 Rad1 hxg4 fxe4 b5 e5 Nd5 Qxg4 Ne3+ Kg3 Nxg4 Kxg4 Rg6+ Kf3 Rf8+ Ke2 Rg2+ Ke3 Re8 Kf3 Rxc2 Rfe1 Rc3+ Kf4 Rf8+ Ke4 Rxb3 e6 Re8 Kf5 Rf3+ Kg4 Rxa3 Kg5 b4 Rb1 b3 Kg6 a5 Kf7 Rh8 Kxg7 Rxh2 e7 Rg2+ Kf7 Rf2+ Ke6 Ra4 e8=Q+ Kb7 Rxb3+ Ka6 Qa8#,C00,French Defense #2,2
64WAwUIv,FALSE,1.48833E+12,1.48833E+12,61,mate,white,15+0,frozen8413,1730,penguin100,1428,d4 d6 e4 e6 g3 b5 Bg2 c5 e5 d5 dxc5 Bxc5 Bxd5 exd5 Be3 Bxe3 fxe3 Bb7 Nf3 Qa5+ c3 b4 cxb4 Qxb4+ Nc3 Qxb2 Nxd5 Qc3+ Nxc3 Bxf3 Qxf3 Nc6 Qxc6+ Ke7 Qxa8 Ke6 Qd5+ Kf5 e6+ Kf6 exf7 Nh6 Rf1+ Kg6 f8=Q Rxf8 Rxf8 Ng4 Qe6+ Kh5 Qf5+ Kh6 Qxg4 g5 Rf6+ Kg7 Qxg5+ Kh8 Rf7 h6 Qg7#,C00,Rat Defense: Small Center Defense,4
Tblepzwz,FALSE,1.48954E+12,1.48954E+12,56,mate,black,15+0,sp37578,1309,frozen8413,1730,e4 e5 Nc3 c6 Nf3 d5 exd5 cxd5 d3 d4 Na4 Qa5+ Bd2 Qxa4 b3 Qd7 Be2 Qg4 h3 Qxg2 Rf1 Qxh3 Ng1 Qg2 Bf3 Qh2 Qe2 Bh3 O-O-O Bxf1 Rxf1 Ba3+ Kb1 Ne7 Re1 Nbc6 Rf1 O-O Be4 Nb4 Bxb4 Bxb4 Nf3 Qh5 Qd1 Rac8 Rh1 Qg4 Nxe5 Qf4 Qc1 Qxf2 Qf1 Qxc2+ Ka1 Bc3#,C27,Vienna Game,3
2KgJmt74,TRUE,1.50145E+12,1.50145E+12,54,mate,black,5+5,darkknight11111,1518,ertugrull01,1716,e4 e5 f4 exf4 Bc4 Qh4+ Kf1 Bc5 d4 Bb6 Nf3 Qh6 Ne5 d5 Bxd5 Be6 Bxe6 fxe6 Qg4 Bxd4 Bxf4 Qf6 Nf3 Bxb2 Bg5 Qf7 Kf2 Nd7 Rd1 Ne5 Qh4 Nxf3 gxf3 Nh6 Nd2 Bxa1 Rxa1 O-O Rg1 Nf5 exf5 Qxf5 Bh6 Qc5+ Ke2 Qxg1 Be3 Qg2+ Bf2 Rad8 Ne4 Qxf3+ Ke1 Rd1#,C33,King's Gambit Accepted |  Bishop's Gambit,5
o5Ju1zM3,TRUE,1.49724E+12,1.49724E+12,27,resign,white,5+8,darkknight11111,1531,heathenpawn,1579,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 Nf6 O-O Bc5 c3 d5 exd5 Nxd5 Re1 O-O Nxe5 Nxe5 Rxe5 Nf4 Rxc5 Qh4 Qf3 Qg5 Rxg5,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8
m0oLOaK4,TRUE,1.49724E+12,1.49724E+12,43,resign,white,5+8,tekniset,1581,darkknight11111,1541,e4 e5 Nf3 Nc6 Bc4 Nd4 c3 Nxf3+ Qxf3 Nf6 d4 exd4 cxd4 Bb4+ Nc3 Bxc3+ bxc3 O-O Bg5 Re8 e5 h6 Bh4 g5 O-O gxh4 Qxf6 Qxf6 exf6 a6 Rfe1 Rxe1+ Rxe1 Kh7 Bxf7 d5 Bxd5 Bf5 Re7+ Kg6 Rxc7 Re8 Bf7+,C50,Italian Game: Schilling-Kostic Gambit,6
ScIT6CAQ,TRUE,1.49716E+12,1.49716E+12,82,resign,black,5+8,darkknight11111,1562,urbans,1556,e4 e5 Nf3 Nc6 Bc4 Nd4 Nxe5 Qg5 Nxf7 Qxg2 Rf1 Qxe4+ Qe2 Nxe2 Bxe2 Qxc2 Nc3 Kxf7 Rg1 Bb4 Bh5+ g6 Bd1 Qe4+ Ne2 d5 a3 Bc5 b4 Bd6 Bb2 Be5 Bxe5 Qxe5 Rc1 c6 d4 Qxh2 b5 Bg4 Rxg4 Nf6 Rg3 Rhe8 Rcc3 Ne4 Rh3 Qd6 Rxh7+ Kg8 Rch3 Qf6 Rh8+ Qxh8 Rxh8+ Kxh8 bxc6 bxc6 Nf4 Rg8 f3 g5 Ne6 Nf6 f4 g4 f5 g3 Bf3 Rae8 Bg2 Ng4 Ke2 Re7 Kf3 Rf7 Kxg3 Ne3+ Kf4 Nxg2+ Ke5 Ne3,C50,Italian Game: Schilling-Kostic Gambit,6
85vCBUEm,TRUE,1.49205E+12,1.49205E+12,60,mate,black,10+0,joebertsche,1130,dragonstar1738,1383,e4 e5 f4 exf4 Nf3 d6 h4 Nf6 Ng5 Be7 Bc4 O-O c3 h6 Nf3 Nxe4 d3 Ng3 Rg1 Re8 Nd4 d5 Qf3 dxc4 dxc4 b6 Bxf4 Bd6+ Be3 Ne4 Nd2 Nxd2 Kxd2 Qxh4 Qxa8 Ba6 Qxa7 Bxc4 Nf5 Qh5 Nxd6 cxd6 b3 Qd5+ Bd4 Bb5 c4 Qxd4+ Kc1 Qxg1+ Kb2 Qxg2+ Ka3 Bc6 Qxb6 Nd7 Qg1 Ra8+ Kb4 Qd2#,C34,King's Gambit Accepted |  Fischer Defense,6
IanBEqxF,FALSE,1.49136E+12,1.49136E+12,37,resign,white,17+5,dragonstar1738,1383,makegus1,1136,e4 e5 Nf3 Nc6 Bc4 Bc5 Ng5 d5 exd5 f6 Ne4 f5 Nxc5 Nd4 O-O b6 Ne6 Bxe6 dxe6 c5 Re1 Qc7 d3 Nf6 c3 b5 Bxb5+ Nxb5 Qf3 Rd8 Bg5 h6 Bxf6 gxf6 Qxf5 Rxd3 Qxd3,C50,Giuoco Piano,6
C4KNqOlz,FALSE,1.49126E+12,1.49126E+12,46,mate,black,10+5,dragonstar1738,1378,purg4tory,1377,e4 e5 Nf3 d5 Nc3 d4 Nb5 Nc6 Bc4 Nh6 d3 Bb4+ Bd2 Bxd2+ Qxd2 O-O Ng5 Nb4 Qxb4 Qxg5 Nxc7 Qxg2 O-O-O Bg4 Rdg1 Qf3 Bd5 Qf4+ Kb1 Bf3 Bxb7 Bxh1 Bxa8 Qxf2 Rxh1 Ng4 Bd5 Nxh2 Qd6 Nf3 Qe7 Nd2+ Ka1 Qf3 Rh4 Qf1#,C40,Elephant Gambit,4
ghuzGpYo,TRUE,1.49084E+12,1.49084E+12,77,mate,white,10+0,dragonstar1738,1364,violeiro,1065,e4 e6 Nf3 b6 e5 Nc6 Bd3 Nb4 Be4 Nd5 Bxd5 Ne7 Bxa8 Nd5 Bxd5 exd5 O-O Ba6 Re1 Be7 Nc3 Bc5 Nxd5 b5 d4 Bb6 Nxb6 axb6 d5 O-O e6 dxe6 dxe6 Qxd1 Rxd1 fxe6 Rd7 Rc8 Re7 Bb7 Ng5 Kf8 Rxe6 Bd5 Rd6 cxd6 Nxh7+ Kg8 Ng5 Rf8 b3 Rf5 a4 b4 a5 Rxg5 Bxg5 Be4 axb6 Ba8 Rxa8+ Kh7 b7 Kg6 b8=Q Kxg5 Qd8+ Kg6 Qxd6+ Kh7 Qxb4 g6 Qh4+ Kg7 Qe7+ Kh6 Rh8#,C00,French Defense: Knight Variation,3
vXzBDIeF,TRUE,1.49066E+12,1.49066E+12,37,resign,white,10+0,dragonstar1738,1336,turbolover,1088,e4 e6 Nf3 Bc5 Nc3 Bxf2+ Kxf2 Nf6 d3 d5 exd5 exd5 Bf4 Ng4+ Ke1 O-O Nb5 Re8+ Be2 Ne3 Qd2 Nxg2+ Kf1 Bh3 Nxc7 Nc6 Nxe8 Ne5 Bxe5 Qb6 Nd6 Ne1+ Kxe1 Bg2 Bd4 Re8 Bxb6,C00,French Defense: Knight Variation,3
vjG7ATlo,TRUE,1.49038E+12,1.49038E+12,89,resign,white,15+0,dragonstar1738,1310,luckygentleman,1273,e4 e5 Nf3 Nf6 Nc3 d5 exd5 Nxd5 Nxd5 Qxd5 Qe2 Nc6 c3 e4 Ng1 Bf5 d3 O-O-O dxe4 Bxe4 Qg4+ f5 Qg3 Re8 Ne2 g6 Bf4 Bd6 Bxd6 cxd6 f3 Bd3 O-O-O Re3 Nf4 Qxa2 Nxd3 Qa1+ Kd2 Rxd3+ Bxd3 Qxb2+ Ke3 Qxc3 Qxd6 Rd8 Qe6+ Rd7 Qe8+ Kc7 Ke2 Nd4+ Kf2 f4 Rhe1 Qb2+ Rd2 Qxd2+ Kf1 Qxd3+ Kg1 Nf5 Qe2 Qxe2 Rxe2 Rd1+ Kf2 Nd4 Re7+ Kb6 Rxh7 Rd2+ Kg1 Ne2+ Kf2 Ng3+ Ke1 Re2+ Kd1 Nf1 Kxe2 a5 Kxf1 a4 Rd7 a3 Rd1 a2 Ra1,C42,Russian Game: Three Knights Game,5
oCvN8zWL,TRUE,1.48954E+12,1.48954E+12,17,draw,draw,5+5,killertip,1382,dragonstar1738,1304,e4 e5 Bc4 d6 Qh5 Qe7 d3 Be6 Bb5+ Bd7 Bc4 Be6 Bb5+ Bd7 Bc4 Be6 Bb5+,C23,Bishop's Opening,3
fLl6MPKT,TRUE,1.4892E+12,1.4892E+12,77,resign,white,5+10,elbahari,1271,dragonstar1738,1328,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 O-O O-O d3 d6 Be3 Bg4 h3 Bxe3 fxe3 Bxf3 Qxf3 h6 a3 Na5 Ba2 c6 d4 d5 dxe5 dxe4 Qf5 Qd7 exf6 Qxf5 Rxf5 gxf6 Rxa5 a6 Nxe4 Kg7 Rf1 Rfe8 Nxf6 Rxe3 Nh5+ Kg6 Rf6+ Kh7 Rxf7+ Kg6 Rf6+ Kh7 Raf5 Re2 Rf7+ Kg6 R7f6+ Kh7 Rc5 Re1+ Kh2 Rae8 Rf7+ Kg6 Rxb7 R8e5 Rxe5 Rxe5 Nf4+ Kf5 Rf7+ Ke4 Nd3 Rf5 Rxf5 Kxf5 Nb4 c5 Nxa6,C50,Four Knights Game: Italian Variation,8
